Date,A,AA,AACT,AAL,AAP,AAPL,AASCX,AASMX,AAUTX,ABBV,ABCL,ABEV,ABLOX,ABM,ABT,ACCO,ACFCX,ACFDX,ACFGX,ACFNX,ACFOX,ACFSX,ACGL,ACILX,ACLS,ACMR,ACN,ACRE,ACSLX,ACTVX
2022-10-27,133.8,39.94,,13.97,175.9,142.55,24.24,18.62,22.04,138.52,10.74,2.3966,15.69,42.0,91.84,3.8737,35.68,36.43,39.24,38.53,37.18,37.72,49.15,18.58,57.33,6.4,266.33,8.0876,54.38,85.67
2022-10-28,136.04,38.09,,14.0,178.32,153.32,24.71,19.05,22.42,133.2,11.71,2.4297,15.95,42.37,94.27,3.9839,36.31,37.08,39.94,39.21,37.84,38.39,53.9,18.99,59.87,6.82,274.87,8.3733,56.0,85.44
2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,135.63,37.74,,14.18,177.62,150.96,24.63,19.07,22.31,132.11,11.83,2.5209,15.86,42.09,93.75,3.8992,36.07,36.84,39.68,38.96,37.59,38.14,54.68,18.87,58.0,6.4,271.17,8.3937,55.41,85.3
2022-11-01,138.12,39.53,,14.11,177.02,148.31,24.7,19.19,22.38,132.57,11.5,2.5375,15.81,42.87,94.1,3.9754,35.71,36.46,39.28,38.56,37.21,37.75,52.72,18.89,58.76,6.44,268.85,8.4753,54.87,85.18
2022-11-02,132.61,36.52,,13.58,174.78,142.78,23.83,18.57,21.93,130.42,12.0,2.4629,15.6,41.96,92.9,3.8653,34.33,35.06,37.77,37.08,35.78,36.3,53.46,18.25,57.36,6.05,260.23,8.1896,52.97,85.12
2022-11-03,131.81,36.45,,13.73,172.3,136.72,23.75,18.45,21.78,130.33,12.11,2.5541,15.49,40.91,91.39,3.8568,34.12,34.84,37.54,36.85,35.56,36.08,53.75,18.16,59.84,6.22,245.36,7.8019,52.03,84.93
2022-11-04,133.4,41.0,,14.11,169.34,136.46,24.14,18.74,22.09,131.1,11.91,2.6868,15.69,40.71,92.92,3.967,34.41,35.14,37.86,37.17,35.86,36.39,54.07,18.29,65.05,6.61,249.45,8.1216,52.57,85.01
2022-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,135.31,40.14,,14.32,171.23,136.99,24.31,18.82,22.31,133.65,12.01,2.5956,15.8,40.98,94.28,4.0772,34.54,35.27,38.0,37.31,36.0,36.53,55.16,18.39,69.17,8.44,257.0,8.2032,53.11,84.91
2022-11-08,136.02,41.8,,14.25,170.81,137.56,24.44,18.81,22.42,134.03,12.24,2.6536,15.86,41.36,94.41,4.5858,34.54,35.27,38.0,37.31,35.99,36.52,54.89,18.48,69.92,8.44,256.96,8.0672,53.34,85.07
2022-11-09,134.3,39.34,,13.98,163.99,132.99,23.86,18.48,22.03,133.21,11.81,2.6122,15.69,40.78,94.24,4.4162,33.54,34.25,36.91,36.23,34.96,35.47,54.73,18.06,69.83,8.5,254.49,7.9651,52.03,85.25
2022-11-10,143.42,42.38,,14.93,171.64,144.83,25.38,19.45,22.97,135.11,12.91,2.4297,16.26,43.41,98.76,4.7638,36.02,36.78,39.64,38.91,37.54,38.09,55.53,19.35,75.06,9.03,274.15,8.3665,55.63,86.06
2022-11-11,145.39,46.08,,14.88,174.32,147.62,25.59,19.57,23.07,135.51,13.58,2.4795,16.32,42.37,98.63,4.7468,36.9,37.68,40.61,39.86,38.46,39.03,53.98,19.61,77.09,9.52,277.08,8.4277,56.45,86.03
2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,143.5,46.63,,14.68,171.87,146.22,25.27,19.41,22.9,136.93,14.27,2.4629,16.23,41.75,96.66,4.4417,36.36,37.13,40.01,39.28,37.9,38.45,53.59,19.39,76.41,9.0,275.95,8.2576,55.82,85.92
2022-11-15,145.09,47.58,,14.61,172.02,147.95,25.58,19.7,23.06,138.1,14.49,2.4878,16.32,42.6,97.73,4.6451,36.97,37.75,40.68,39.94,38.53,39.1,53.45,19.72,78.1,9.7,279.52,8.3188,56.49,86.14
2022-11-16,144.23,47.06,,14.09,146.12,146.72,25.29,19.38,22.89,137.05,14.52,2.3468,16.27,42.35,98.17,4.4671,36.37,37.14,40.03,39.29,37.91,38.47,53.74,19.44,74.39,8.69,278.44,8.1556,56.07,86.25
2022-11-17,141.6,45.8,,13.95,138.7,148.62,25.1,19.24,22.83,137.31,14.08,2.3385,16.27,42.59,97.18,4.5095,35.93,36.69,39.54,38.81,37.45,38.0,53.77,19.15,76.51,8.94,274.26,7.9719,55.85,86.03
2022-11-18,143.31,45.75,,14.05,137.94,149.19,25.2,19.37,22.99,139.85,14.16,2.38,16.32,43.0,98.42,4.501,35.87,36.63,39.48,38.76,37.39,37.94,54.84,19.26,76.59,9.11,273.65,8.006,55.91,85.87
2022-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,142.28,45.09,,13.85,138.64,145.95,25.11,19.34,22.98,141.78,14.06,2.4214,16.3,43.4,98.43,4.5518,35.38,36.13,38.95,38.23,36.88,37.42,54.35,19.12,77.16,8.63,274.15,8.176,55.29,85.83
2022-11-22,153.77,47.73,,13.98,139.86,148.09,25.43,19.53,23.31,144.2,13.98,2.38,16.45,43.23,99.37,4.6112,35.85,36.61,39.46,38.74,37.37,37.92,54.94,19.12,78.7,8.74,279.75,8.2916,56.12,85.95
2022-11-23,152.29,46.91,,14.42,140.8,148.97,25.5,19.58,23.36,143.83,14.0,2.4214,16.5,42.84,100.46,4.71,36.36,37.13,40.03,39.29,37.9,38.46,55.2,19.56,79.07,8.67,281.32,8.4209,56.63,86.13
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,153.87,46.31,,14.5,140.28,146.05,25.57,19.62,23.43,144.04,13.52,2.4131,16.5,43.19,101.35,4.7272,36.28,37.05,39.95,39.21,37.82,38.38,55.85,19.6,79.38,8.63,283.11,8.5093,56.39,86.16
2022-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,149.3,44.9,,13.83,140.86,142.21,25.11,19.31,23.09,142.97,13.56,2.4297,16.32,42.85,99.86,4.6842,35.91,36.68,39.54,38.81,37.44,37.99,55.17,19.32,76.69,8.25,277.57,8.4481,55.55,86.2
2022-11-29,147.97,46.12,,14.14,138.35,139.21,25.15,19.32,23.2,142.76,13.36,2.4214,16.31,43.17,99.49,4.8132,35.69,36.45,39.3,38.57,37.21,37.76,56.08,19.24,76.31,8.47,275.06,8.3665,55.1,86.11
2022-11-30,151.93,48.47,,14.43,141.21,145.97,25.83,19.8,23.68,145.45,12.87,2.5292,16.65,44.62,101.93,4.7874,37.3,38.1,41.07,40.31,38.89,39.46,56.97,20.07,79.86,9.06,287.43,8.4753,57.39,86.5
2022-12-01,153.05,47.48,,13.98,141.5,146.25,25.83,19.86,23.63,145.86,13.18,2.5541,16.65,44.33,102.27,4.8132,37.56,38.36,41.36,40.59,39.16,39.74,56.83,20.19,79.21,8.75,289.25,8.3052,57.42,86.83
2022-12-02,152.61,48.72,,13.97,143.12,145.75,25.78,19.91,23.6,147.69,12.71,2.5707,16.63,43.78,102.42,4.8132,37.55,38.35,41.35,40.58,39.15,39.72,57.62,20.16,78.76,8.99,286.67,8.2372,57.28,86.87
2022-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,149.7,44.98,,14.11,138.75,144.59,25.13,19.45,23.15,147.94,11.91,2.4961,16.46,43.35,99.88,4.7874,36.47,37.25,40.17,39.42,38.03,38.59,56.26,19.63,80.11,9.16,279.61,7.8631,56.26,86.44
2022-12-06,148.37,46.71,,14.33,136.1,140.92,24.86,19.2,22.87,147.74,11.51,2.4878,16.32,43.21,98.41,5.0023,35.71,36.47,39.33,38.6,37.23,37.78,57.57,19.24,78.04,8.66,272.61,7.5978,55.22,86.55
2022-12-07,150.71,45.06,,13.55,137.15,138.98,24.83,19.13,22.83,149.26,11.14,2.5127,16.31,42.99,99.31,4.9937,35.63,36.39,39.24,38.51,37.15,37.7,57.2,19.24,78.11,8.58,273.83,7.7203,55.03,86.85
2022-12-08,153.21,45.72,,13.6,137.09,140.67,25.07,19.26,22.91,149.79,11.14,2.4629,16.39,42.74,101.31,4.9593,36.08,36.85,39.74,39.0,37.62,38.18,57.59,19.51,81.93,9.0,279.05,7.591,55.51,86.57
2022-12-09,149.94,43.59,,13.53,136.45,140.18,24.79,19.09,22.76,147.15,10.47,2.4214,16.32,43.14,101.87,4.8561,35.85,36.62,39.5,38.76,37.38,37.94,57.09,19.26,81.95,8.75,275.47,7.6931,55.06,89.51
2022-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,152.27,44.3,,14.2,136.48,142.48,25.15,19.28,23.06,149.19,10.49,2.38,16.47,43.19,103.74,4.8389,36.36,37.14,40.06,39.31,37.92,38.48,57.05,19.59,83.34,8.72,279.23,7.8631,55.78,89.44
2022-12-13,154.56,44.64,,13.46,136.24,143.45,25.33,19.38,23.18,148.71,10.08,2.3634,16.58,43.13,105.68,4.8218,36.66,37.45,40.39,39.64,38.23,38.8,56.96,19.86,86.52,10.01,282.1,8.074,56.23,89.78
2022-12-14,151.76,44.0,,13.35,134.17,141.22,25.22,19.24,23.09,148.77,10.13,2.3634,16.53,41.81,105.42,4.8218,36.44,37.22,40.15,39.4,38.0,38.57,57.36,19.73,85.41,9.58,278.38,7.9856,55.85,89.88
2022-12-15,147.89,41.84,,12.93,135.37,134.6,24.67,18.61,22.62,147.18,10.4,2.3219,16.23,42.39,102.83,4.6928,35.32,36.07,38.91,38.18,36.83,37.37,57.77,19.09,82.76,9.14,268.51,7.7203,54.14,89.87
2022-12-16,146.36,41.31,,12.81,132.47,132.64,24.42,18.53,22.38,144.82,10.21,2.2888,16.12,41.51,101.3,4.6928,34.91,35.65,38.46,37.74,36.4,36.94,58.03,18.92,81.43,8.95,252.62,7.5298,53.57,89.95
2022-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,144.06,40.92,,12.48,133.16,130.53,24.07,18.31,22.26,145.73,9.94,2.3634,16.03,42.58,101.0,4.6499,34.38,35.11,37.88,37.17,35.85,36.38,57.57,18.67,78.6,8.57,243.95,7.4482,52.77,89.73
2022-12-20,145.02,42.63,,12.53,131.73,130.46,24.15,18.43,22.3,144.91,10.41,2.4123,16.04,42.57,100.9,4.71,34.35,35.08,37.85,37.14,35.82,36.35,59.18,18.76,80.48,8.32,250.15,7.2917,52.72,89.62
2022-12-21,147.14,43.39,,13.03,134.48,133.57,24.54,18.73,22.57,146.38,10.6,2.4036,16.21,43.26,102.47,4.7616,34.89,35.63,38.44,37.72,36.38,36.92,60.25,19.05,82.65,8.51,256.86,7.4686,53.61,89.69
2022-12-22,146.08,42.4,,12.56,134.28,130.39,24.23,18.45,22.38,147.34,10.54,2.4123,16.07,41.36,102.36,4.7702,34.18,34.92,37.67,36.96,35.65,36.18,59.76,18.7,80.43,7.58,252.89,7.3326,52.51,89.6
2022-12-23,146.29,42.74,,12.71,135.41,130.03,24.37,18.58,22.54,147.18,10.33,2.456,16.12,41.71,102.5,4.796,34.25,34.99,37.75,37.04,35.72,36.25,60.27,18.75,80.27,7.52,254.16,7.4414,52.7,89.51
2022-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,146.61,43.38,,12.53,137.06,128.22,24.31,18.57,22.56,147.08,9.48,2.3774,16.09,42.17,102.87,4.8304,33.67,34.39,37.11,36.41,35.11,35.64,60.5,18.61,79.22,7.2,253.41,7.4822,52.11,89.28
2022-12-28,145.18,42.35,,12.32,137.32,124.29,23.9,18.31,22.29,146.4,9.57,2.4036,15.96,41.7,102.17,4.7702,33.43,34.15,36.85,36.16,34.87,35.39,59.53,18.39,77.38,7.08,251.32,6.9244,51.46,89.26
2022-12-29,148.12,45.02,,12.7,138.28,127.81,24.38,18.81,22.57,146.7,10.05,2.4036,16.13,42.34,104.52,4.8733,34.37,35.11,37.88,37.17,35.84,36.38,60.01,18.84,79.37,7.58,256.34,7.1146,52.69,89.32
2022-12-30,146.92,43.97,,12.72,138.96,128.12,24.31,18.77,22.54,145.84,10.13,2.3774,16.09,42.01,104.03,4.8046,34.23,34.96,37.73,37.02,35.7,36.23,59.7,18.77,79.36,7.71,254.87,7.2485,52.54,89.21
2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,147.31,43.11,,12.74,143.22,123.33,24.08,18.73,22.5,146.53,9.49,2.2637,16.07,42.46,103.83,4.9851,34.01,34.75,37.5,36.79,35.48,36.01,59.39,18.63,78.2,9.6,258.14,7.5795,52.07,89.32
2023-01-04,148.91,43.64,,13.59,143.55,124.6,24.41,18.95,22.73,147.71,9.37,2.2812,16.1,42.74,105.37,5.0882,34.48,35.22,38.01,37.29,35.96,36.5,59.69,18.8,78.69,9.77,257.26,7.6429,52.36,89.49
2023-01-05,149.34,43.99,,13.99,144.75,123.28,24.17,18.89,22.67,147.53,9.65,2.3074,15.98,43.36,104.99,5.028,33.65,34.38,37.1,36.4,35.1,35.62,59.85,18.52,82.42,9.48,251.19,7.5373,51.36,89.3
2023-01-06,144.98,44.83,,14.18,145.56,127.82,24.82,19.32,23.13,150.3,9.51,2.3686,16.25,43.92,106.44,5.0968,34.44,35.18,37.98,37.25,35.92,36.46,60.76,18.86,87.54,9.55,257.14,7.6148,52.62,89.85
2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,144.78,48.61,,14.61,143.9,128.34,24.9,19.35,23.04,145.88,9.55,2.3774,16.23,43.28,106.26,5.0452,34.66,35.4,38.22,37.49,36.15,36.69,59.59,18.94,92.24,9.97,261.47,7.7345,52.86,89.98
2023-01-10,152.4,51.23,,15.19,143.63,128.91,25.18,19.55,23.18,144.06,9.38,2.4123,16.29,43.9,107.88,5.1226,35.07,35.82,38.67,37.94,36.58,37.13,59.97,19.14,93.08,9.84,262.6,7.7134,53.35,89.91
2023-01-11,155.29,50.23,,15.34,144.86,131.63,25.48,19.72,23.37,141.83,9.6,2.3774,16.42,43.63,107.21,5.2171,35.68,36.45,39.35,38.6,37.22,37.78,59.76,19.48,95.44,10.32,269.57,7.7909,54.47,90.01
2023-01-12,153.64,51.56,,16.83,143.83,131.55,25.66,20.0,23.49,138.67,10.2,2.3949,16.47,43.69,105.99,5.2945,35.95,36.72,39.65,38.89,37.5,38.06,59.97,19.55,97.67,10.68,272.22,7.967,54.74,90.31
2023-01-13,154.06,52.81,,17.02,142.74,132.89,25.76,20.09,23.56,139.93,10.38,2.3686,16.51,44.06,108.04,5.3203,36.18,36.97,39.91,39.15,37.75,38.31,60.63,19.71,100.51,10.82,270.59,8.1501,55.06,90.11
2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,152.57,53.05,,17.08,141.02,134.05,25.81,20.05,23.44,139.23,10.54,2.3774,16.48,43.42,107.93,5.2601,36.39,37.18,40.14,39.37,37.96,38.53,60.86,19.81,102.0,10.71,273.22,8.2417,55.19,90.17
2023-01-18,151.26,51.68,,16.64,138.91,133.33,25.51,19.81,23.09,135.92,10.38,2.3162,16.33,43.02,106.14,5.1484,35.88,36.66,39.58,38.83,37.44,38.0,60.4,19.53,102.02,10.71,266.52,8.1642,54.56,90.51
2023-01-19,150.09,47.88,,16.28,135.4,133.39,25.21,19.71,22.99,135.47,10.16,2.2725,16.24,42.38,106.41,5.1484,35.5,36.27,39.16,38.41,37.04,37.59,60.28,19.23,98.18,10.41,261.72,8.0726,54.19,90.44
2023-01-20,153.08,49.31,,16.34,139.39,135.95,25.71,20.01,23.31,136.27,10.34,2.2725,16.41,42.7,107.38,5.2429,36.49,37.28,40.26,39.49,38.07,38.64,59.39,19.69,102.31,10.83,268.99,8.2558,55.55,90.29
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,156.16,50.04,,16.17,140.46,139.15,26.05,20.23,23.54,135.33,10.28,2.2463,16.51,42.59,108.52,5.2601,37.22,38.03,41.07,40.28,38.84,39.42,60.03,20.07,107.24,11.75,267.9,8.3967,56.41,90.15
2023-01-24,152.85,51.12,,16.02,139.18,140.55,25.96,20.22,23.53,134.54,10.05,2.2987,16.52,42.95,107.11,5.1999,37.07,37.87,40.9,40.11,38.67,39.25,60.9,19.97,107.88,11.63,263.62,8.3826,56.3,90.23
2023-01-25,152.92,50.47,,16.26,140.92,139.89,26.01,20.26,23.61,134.63,10.41,2.3424,16.5,42.95,105.65,5.2171,36.94,37.74,40.76,39.98,38.54,39.12,61.62,19.93,110.59,11.59,261.98,8.4319,56.15,90.28
2023-01-26,153.38,50.39,,16.61,139.52,141.96,26.38,20.32,23.84,134.28,10.52,2.3424,16.63,43.65,105.72,5.2429,37.61,38.43,41.51,40.71,39.25,39.84,61.57,20.19,113.73,12.54,263.03,8.4037,56.93,90.18
2023-01-27,152.85,51.01,,16.43,139.35,143.9,26.51,20.44,23.83,133.26,10.76,2.3162,16.61,43.57,104.65,5.3203,38.14,38.96,42.09,41.27,39.79,40.39,60.91,20.29,110.44,12.49,265.92,8.601,57.51,90.15
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,148.98,48.68,,15.96,141.65,141.01,26.15,20.26,23.6,132.68,10.4,2.29,16.47,43.18,104.52,5.2773,37.37,38.18,41.24,40.44,38.99,39.58,60.85,19.96,107.83,11.94,263.09,8.3896,56.49,90.02
2023-01-31,149.31,50.51,,16.14,143.92,142.28,26.68,20.72,23.93,134.6,10.53,2.3249,16.62,44.58,105.22,5.4578,38.09,38.92,42.04,41.23,39.75,40.35,61.19,20.35,109.95,12.49,267.62,8.6503,57.47,90.26
2023-02-01,152.62,52.78,,16.69,148.23,143.41,27.15,21.02,24.01,133.55,10.76,2.2637,16.71,44.89,106.43,5.5437,38.81,39.66,42.84,42.01,40.5,41.11,61.03,20.72,115.15,12.46,271.99,8.7841,58.37,90.53
2023-02-02,152.67,51.89,,17.06,146.72,148.72,27.6,21.44,24.1,131.95,11.01,2.255,16.85,45.56,106.84,5.5953,39.76,40.62,43.88,43.03,41.48,42.11,58.34,21.15,118.97,12.34,282.06,8.8616,59.77,90.51
2023-02-03,151.74,51.0,,17.02,143.82,152.35,27.26,21.37,23.94,132.27,11.18,2.1938,16.73,45.63,106.4,5.5179,38.92,39.76,42.96,42.12,40.61,41.22,58.25,20.88,118.04,12.05,277.38,8.77,59.13,90.07
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,149.47,50.3,,16.92,143.34,149.62,26.97,21.11,23.79,132.11,10.97,2.1851,16.65,45.23,105.41,5.4492,38.61,39.45,42.62,41.79,40.29,40.9,59.11,20.71,115.94,12.08,272.83,8.5516,58.72,89.66
2023-02-07,151.7,51.48,,16.96,143.15,152.5,27.3,21.23,24.04,132.22,10.81,2.1763,16.8,45.09,106.59,5.5008,39.12,39.97,43.19,42.35,40.83,41.44,60.26,21.0,118.73,12.36,276.04,8.608,59.66,89.71
2023-02-08,151.61,48.95,,16.97,140.65,149.81,26.96,20.97,23.84,131.74,10.42,2.1851,16.66,44.75,104.89,5.432,38.48,39.32,42.48,41.65,40.15,40.76,61.02,20.81,117.57,11.79,273.05,8.3544,58.64,89.81
2023-02-09,149.6,48.36,,16.66,143.57,148.77,26.71,20.71,23.64,135.46,9.78,2.1414,16.55,44.05,102.86,5.4148,38.16,38.99,42.13,41.31,39.82,40.43,60.95,20.67,124.41,12.59,273.48,8.0374,58.05,89.64
2023-02-10,149.77,47.08,,16.28,143.47,149.14,26.67,20.69,23.83,138.52,9.83,2.1326,16.61,45.61,102.95,5.3632,37.79,38.62,41.73,40.91,39.44,40.04,61.07,20.55,123.36,12.45,272.33,8.291,57.88,89.57
2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,151.78,46.37,,16.51,143.83,151.94,27.01,20.93,24.01,140.05,9.77,2.1938,16.75,46.18,103.29,5.4492,38.12,38.95,42.09,41.27,39.78,40.39,62.05,20.82,128.33,13.16,276.54,8.4319,58.65,89.58
2023-02-14,150.25,47.31,,16.79,142.48,151.3,27.09,20.91,23.99,139.01,9.97,2.1763,16.72,46.31,102.09,4.9851,38.52,39.36,42.53,41.7,40.2,40.81,63.03,21.03,127.47,13.89,273.11,8.3755,58.82,89.3
2023-02-15,148.99,46.81,,16.8,142.98,153.4,27.29,21.09,23.96,137.61,9.98,2.2026,16.73,46.38,102.11,4.8647,38.86,39.7,42.91,42.07,40.55,41.17,64.64,21.43,128.85,14.18,275.87,8.5094,59.31,89.29
2023-02-16,145.58,47.16,,16.39,141.94,151.8,26.9,20.88,23.78,136.22,9.5,2.1851,16.59,46.41,100.97,5.0108,38.01,38.84,41.97,41.15,39.67,40.27,63.81,21.06,127.3,13.05,269.71,8.2628,58.33,89.23
2023-02-17,145.56,45.34,,16.36,141.76,150.66,26.86,20.91,23.73,137.84,9.59,2.2026,16.56,46.38,101.6,5.028,37.78,38.61,41.73,40.91,39.43,40.03,64.48,20.89,121.93,12.58,265.71,8.2206,58.01,89.39
2023-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,140.81,46.48,,15.69,136.27,146.64,26.21,20.42,23.26,138.47,8.89,2.2026,16.34,45.76,98.66,4.7444,36.72,37.52,40.56,39.76,38.32,38.91,64.23,20.3,120.85,12.11,258.13,7.9811,56.62,89.1
2023-02-22,139.49,47.36,,15.56,135.74,147.06,26.2,20.46,23.19,137.26,8.79,2.22,16.32,45.81,97.74,4.8046,36.71,37.52,40.55,39.75,38.32,38.9,64.6,20.32,122.28,11.59,258.59,8.1008,56.62,89.15
2023-02-23,140.59,46.37,,15.87,134.21,147.55,26.36,20.58,23.26,138.53,8.51,2.255,16.37,46.37,97.61,4.8733,37.02,37.83,40.89,40.08,38.63,39.22,65.02,20.45,124.71,11.6,260.13,8.136,57.08,89.21
2023-02-24,138.63,44.91,,15.56,131.23,144.89,26.13,20.39,23.14,139.12,8.37,2.2288,16.24,46.4,95.62,4.6327,36.46,37.26,40.28,39.48,38.06,38.64,65.77,20.21,123.47,11.53,255.62,8.122,56.2,88.95
2023-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,139.59,46.45,,15.63,132.91,146.09,26.2,20.46,23.18,140.55,8.43,2.2463,16.27,46.61,94.96,4.8733,36.73,37.53,40.58,39.78,38.34,38.92,65.81,20.3,125.29,10.49,255.35,7.9318,56.57,89.03
2023-02-28,139.38,47.32,,15.98,137.0,145.58,26.25,20.5,23.09,140.2,8.4,2.2288,16.24,46.01,96.82,4.8733,36.65,37.46,40.5,39.7,38.26,38.84,66.56,20.28,128.54,10.38,254.68,7.967,56.45,89.04
2023-03-01,135.01,49.94,,16.03,131.2,143.51,26.34,20.58,23.06,141.45,8.15,2.255,16.18,45.93,95.97,4.7702,36.44,37.24,40.26,39.47,38.04,38.62,67.49,20.36,132.24,10.55,252.8,7.8895,56.02,88.8
2023-03-02,139.09,51.92,,16.12,131.57,144.1,26.55,20.58,23.17,140.64,8.18,2.2026,16.25,46.07,97.68,4.8218,36.71,37.52,40.56,39.76,38.32,38.91,67.42,20.58,129.17,10.24,254.4,7.9247,56.44,88.77
2023-03-03,141.31,53.69,,16.36,130.88,149.16,26.97,20.76,23.43,142.17,8.38,2.2026,16.42,46.4,99.42,4.9077,37.48,38.3,41.41,40.59,39.12,39.72,67.8,20.91,129.91,10.69,258.18,8.136,57.52,88.87
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,140.62,52.01,,16.12,127.71,151.92,26.82,20.47,23.43,141.46,8.1,2.2812,16.46,45.95,97.8,4.6327,37.31,38.13,41.22,40.41,38.94,39.54,68.18,20.71,128.85,11.85,258.59,8.1713,57.66,88.84
2023-03-07,137.77,48.6,,16.36,126.35,149.72,26.45,20.28,23.03,139.32,8.0,2.2463,16.29,45.48,95.16,4.6241,36.84,37.65,40.71,39.91,38.46,39.05,67.5,20.48,128.0,11.83,253.38,7.8965,56.91,88.59
2023-03-08,138.33,49.42,,16.59,124.95,150.97,26.52,20.28,23.03,136.28,8.16,2.2987,16.29,45.14,94.61,4.6756,36.82,37.62,40.69,39.88,38.43,39.02,66.84,20.53,131.09,12.47,252.87,7.4528,57.04,88.5
2023-03-09,136.4,46.4,,15.88,122.7,148.72,25.82,19.78,22.52,134.23,7.87,2.29,16.1,43.85,93.14,4.619,36.07,36.86,39.86,39.07,37.66,38.23,65.02,19.99,129.57,12.13,249.12,7.2133,56.13,88.89
2023-03-10,133.25,43.5,,15.46,121.01,146.66,24.95,19.26,22.17,136.38,7.55,2.255,15.99,42.53,92.29,4.6277,35.25,36.02,38.96,38.18,36.8,37.36,63.34,19.42,123.69,11.74,242.59,6.9033,55.29,89.53
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,134.2,43.31,,14.85,117.53,148.6,24.41,18.78,21.8,138.42,7.42,2.2375,16.06,42.02,93.46,4.4098,35.39,36.17,39.12,38.34,36.95,37.52,61.98,19.4,122.54,11.81,241.02,6.8047,55.61,90.63
2023-03-14,135.88,43.19,,14.66,115.02,150.7,24.84,19.26,22.1,140.15,7.57,2.3162,16.2,42.36,93.8,4.4796,36.26,37.06,40.08,39.28,37.85,38.43,64.03,19.78,128.84,12.64,242.14,6.8117,56.74,90.18
2023-03-15,131.59,38.52,,13.86,115.08,151.09,24.34,18.96,21.71,140.35,7.43,2.3162,16.13,42.05,93.09,4.436,36.13,36.93,39.94,39.14,37.72,38.3,59.66,19.43,123.86,12.25,236.09,6.4243,56.75,90.83
2023-03-16,134.33,39.47,,14.12,115.33,153.92,24.74,19.28,22.0,141.48,7.48,2.3686,16.3,42.57,94.26,4.436,36.83,37.64,40.71,39.9,38.45,39.04,62.83,19.8,129.96,12.28,242.56,6.4454,58.04,90.39
