Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
TAAAX,380,201,0.53,0.24,60,39,0.65,0.14814814814814814,0.2952,1636
CIVHX,380,206,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636
RIVGX,380,205,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636
FEYTX,380,207,0.54,0.24,60,41,0.68,0.14814814814814814,0.2952,1636
AIVGX,380,204,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636
TAAIX,380,204,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636
CIVGX,380,205,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636
RIVLX,380,207,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636
CSRYX,380,202,0.53,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
FACVX,380,207,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
FICVX,380,208,0.55,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
BWBIX,380,207,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
CSVZX,380,202,0.53,0.24,60,37,0.62,0.14814814814814814,0.2951,1648
FCVSX,380,208,0.55,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
SLVIX,380,202,0.53,0.24,60,37,0.62,0.14814814814814814,0.2951,1648
FIQVX,380,206,0.54,0.24,60,37,0.62,0.14814814814814814,0.2951,1648
FIGSX,380,205,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648
MGTIX,380,204,0.54,0.24,60,35,0.58,0.14814814814814814,0.295,1657
MIGNX,380,205,0.54,0.24,60,35,0.58,0.14814814814814814,0.295,1657
MIGKX,380,203,0.53,0.24,60,35,0.58,0.14814814814814814,0.295,1657
FGFRX,380,203,0.53,0.24,60,34,0.57,0.14814814814814814,0.295,1657
FGFAX,380,204,0.54,0.24,60,34,0.57,0.14814814814814814,0.295,1657
PIIRX,380,212,0.56,0.32000000000000006,60,41,0.68,0.14782608695652177,0.2946,1662
MITT-PB,380,208,0.55,0.32000000000000006,60,41,0.68,0.14782608695652177,0.2946,1662
PNGAX,380,214,0.56,0.32000000000000006,60,40,0.67,0.14782608695652177,0.2946,1662
BIECX,380,191,0.5,0.32000000000000006,60,39,0.65,0.14782608695652177,0.2945,1665
IYGIX,380,212,0.56,0.32000000000000006,60,35,0.58,0.14782608695652177,0.2944,1666
TEQAX,380,208,0.55,0.32000000000000006,60,36,0.6,0.14782608695652177,0.2944,1666
SVFDX,380,196,0.52,0.010000000000000009,60,31,0.52,0.1477272727272727,0.2941,1668
WAMCX,380,195,0.51,0.010000000000000009,60,33,0.55,0.1477272727272727,0.2941,1668
FMC,380,184,0.48,-0.30000000000000004,60,30,0.5,0.14754098360655732,0.2936,1670
TRZZX,380,199,0.52,0.16999999999999993,60,37,0.62,0.1470588235294117,0.293,1671
WBSNX,380,197,0.52,0.16999999999999993,60,35,0.58,0.1470588235294117,0.2929,1672
QCOM,380,203,0.53,0.16999999999999993,60,34,0.57,0.1470588235294117,0.2929,1672
FAMRX,380,207,0.54,0.25,60,40,0.67,0.14678899082568808,0.2925,1674
FIQCX,380,206,0.54,0.25,60,40,0.67,0.14678899082568808,0.2925,1674
FEYIX,380,209,0.55,0.25,60,41,0.68,0.14678899082568808,0.2925,1674
JHJRX,380,200,0.53,0.25,60,35,0.58,0.14678899082568808,0.2924,1677
JHJIX,380,203,0.53,0.25,60,35,0.58,0.14678899082568808,0.2924,1677
PIGWX,380,213,0.56,0.33000000000000007,60,41,0.68,0.14655172413793127,0.2921,1679
TROCX,380,209,0.55,0.33000000000000007,60,38,0.63,0.14655172413793127,0.292,1680
TIQIX,380,209,0.55,0.33000000000000007,60,37,0.62,0.14655172413793127,0.2919,1681
DHI,380,191,0.5,-0.06000000000000005,60,32,0.53,0.14634146341463405,0.2914,1682
UTI,380,203,0.53,1.5099999999999998,60,33,0.55,0.1461187214611872,0.2909,1683
MTD,380,197,0.52,0.020000000000000018,60,35,0.58,0.146067415730337,0.2909,1683
DSCPX,380,188,0.49,0.020000000000000018,60,33,0.55,0.146067415730337,0.2908,1685
TSCGX,380,199,0.52,0.10000000000000009,60,36,0.6,0.14583333333333348,0.2905,1686
CIPMX,380,203,0.53,0.10000000000000009,60,36,0.6,0.14583333333333348,0.2905,1686
GWGVX,380,187,0.49,0.10000000000000009,60,31,0.52,0.14583333333333348,0.2903,1688
FNORX,380,203,0.53,0.17999999999999994,60,38,0.63,0.14563106796116498,0.2902,1689
AFCHX,380,199,0.52,0.17999999999999994,60,38,0.63,0.14563106796116498,0.2902,1689
ICSNX,380,197,0.52,0.17999999999999994,60,36,0.6,0.14563106796116498,0.2901,1691
TRZPX,380,205,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
PARFX,380,204,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
MDIIX,380,212,0.56,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
FCFFX,380,203,0.53,0.26,60,42,0.7,0.14545454545454528,0.2899,1692
APFDX,380,201,0.53,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
TRTGX,380,207,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
TRRYX,380,209,0.55,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
FFNOX,380,209,0.55,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
BTMPX,380,212,0.56,0.26,60,40,0.67,0.14545454545454528,0.2899,1692
NCIGX,380,203,0.53,0.26,60,37,0.62,0.14545454545454528,0.2898,1701
EIEAX,380,200,0.53,0.26,60,37,0.62,0.14545454545454528,0.2898,1701
HWGIX,380,212,0.56,0.26,60,39,0.65,0.14545454545454528,0.2898,1701
WWWFX,380,193,0.51,0.8899999999999999,60,32,0.53,0.1454545454545455,0.2896,1704
TIBCX,380,216,0.57,0.3400000000000001,60,43,0.72,0.14529914529914545,0.2896,1704
CMG,380,193,0.51,0.26,60,29,0.48,0.14545454545454528,0.2895,1706
QCLVX,380,205,0.54,0.3400000000000001,60,35,0.58,0.14529914529914545,0.2894,1707
ARTYX,380,207,0.54,0.5,60,37,0.62,0.1450381679389312,0.2889,1708
ES,380,199,0.52,0.1100000000000001,60,38,0.63,0.14432989690721665,0.2876,1709
GTCSX,380,183,0.48,0.030000000000000027,60,33,0.55,0.14444444444444438,0.2876,1709
SMVLX,380,196,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711
CIPIX,380,203,0.53,0.1100000000000001,60,37,0.62,0.14432989690721665,0.2875,1711
SVFFX,380,197,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711
SVFAX,380,196,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711
FICSX,380,209,0.55,0.18999999999999995,60,41,0.68,0.14423076923076916,0.2875,1711
AFCWX,380,201,0.53,0.18999999999999995,60,38,0.63,0.14423076923076916,0.2874,1716
PSCCX,380,198,0.52,0.1100000000000001,60,34,0.57,0.14432989690721665,0.2874,1716
ICSIX,380,192,0.51,0.18999999999999995,60,35,0.58,0.14423076923076916,0.2873,1718
MAIIX,380,211,0.56,0.27,60,40,0.67,0.144144144144144,0.2873,1718
FIONX,380,207,0.54,0.27,60,40,0.67,0.144144144144144,0.2873,1718
FAFFX,380,204,0.54,0.27,60,41,0.68,0.144144144144144,0.2873,1718
BTMKX,380,209,0.55,0.27,60,39,0.65,0.144144144144144,0.2872,1722
JCMAX,380,206,0.54,0.18999999999999995,60,33,0.55,0.14423076923076916,0.2872,1722
TIBRX,380,215,0.57,0.3500000000000001,60,43,0.72,0.14406779661016955,0.2872,1722
HSWRX,380,211,0.56,0.27,60,38,0.63,0.144144144144144,0.2872,1722
DX,380,205,0.54,0.27,60,38,0.63,0.144144144144144,0.2872,1722
FSPSX,380,210,0.55,0.27,60,39,0.65,0.144144144144144,0.2872,1722
TIBGX,380,217,0.57,0.3500000000000001,60,43,0.72,0.14406779661016955,0.2872,1722
FUQIX,380,205,0.54,0.3500000000000001,60,37,0.62,0.14406779661016955,0.287,1729
QRLVX,380,207,0.54,0.3500000000000001,60,35,0.58,0.14406779661016955,0.287,1729
FOXA,380,209,0.55,0.9099999999999999,60,36,0.6,0.14371257485029942,0.2863,1731
SLOIF,380,29,0.08,-0.69,60,4,0.07,0.14814814814814814,0.2857,1732
TIBIX,380,216,0.57,0.3600000000000001,60,43,0.72,0.14285714285714302,0.2848,1733
FTISX,380,208,0.55,0.19999999999999996,60,41,0.68,0.1428571428571428,0.2847,1734
FIASX,380,209,0.55,0.19999999999999996,60,41,0.68,0.1428571428571428,0.2847,1734
TIBOX,380,212,0.56,0.3600000000000001,60,42,0.7,0.14285714285714302,0.2847,1734
FOSFX,380,213,0.56,0.28,60,39,0.65,0.1428571428571428,0.2847,1734
APSRX,380,195,0.51,0.040000000000000036,60,39,0.65,0.1428571428571428,0.2847,1734
EFC,380,212,0.56,0.28,60,35,0.58,0.1428571428571428,0.2846,1739
THGCX,380,211,0.56,0.3600000000000001,60,38,0.63,0.14285714285714302,0.2846,1739
HSWFX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
AFCSX,380,201,0.53,0.19999999999999996,60,38,0.63,0.1428571428571428,0.2846,1739
FSTRX,380,206,0.54,0.3600000000000001,60,36,0.6,0.14285714285714302,0.2846,1739
HSWTX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
HSWYX,380,210,0.55,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
FSTKX,380,205,0.54,0.3600000000000001,60,35,0.58,0.14285714285714302,0.2846,1739
SCIJX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
SCIEX,380,211,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
FIGCX,380,202,0.53,0.19999999999999996,60,37,0.62,0.1428571428571428,0.2846,1739
SCVEX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
THR,380,191,0.5,-0.12,60,36,0.6,0.1428571428571428,0.2846,1739
PSCHX,380,202,0.53,0.1200000000000001,60,35,0.58,0.14285714285714302,0.2846,1739
HSWSX,380,211,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
HFQRX,380,194,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739
HFQDX,380,192,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739
HFQAX,380,192,0.51,0.28,60,37,0.62,0.1428571428571428,0.2846,1739
HFQTX,380,195,0.51,0.28,60,36,0.6,0.1428571428571428,0.2846,1739
HFQIX,380,192,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739
AFCNX,380,203,0.53,0.19999999999999996,60,38,0.63,0.1428571428571428,0.2846,1739
FMSTX,380,208,0.55,0.3600000000000001,60,36,0.6,0.14285714285714302,0.2846,1739
NGRRX,380,207,0.54,0.28,60,38,0.63,0.1428571428571428,0.2846,1739
VADRX,380,206,0.54,0.19999999999999996,60,37,0.62,0.1428571428571428,0.2846,1739
PGOAX,380,198,0.52,0.1200000000000001,60,34,0.57,0.14285714285714302,0.2845,1763
GVMCX,380,203,0.53,0.28,60,33,0.55,0.1428571428571428,0.2845,1763
GRC,380,198,0.52,0.1200000000000001,60,34,0.57,0.14285714285714302,0.2845,1763
JPPEX,380,205,0.54,0.19999999999999996,60,33,0.55,0.1428571428571428,0.2845,1763
EQH,380,215,0.57,0.6799999999999999,60,34,0.57,0.1428571428571428,0.2845,1763
JSCRX,380,198,0.52,0.1200000000000001,60,33,0.55,0.14285714285714302,0.2845,1763
JMEEX,380,204,0.54,0.19999999999999996,60,33,0.55,0.1428571428571428,0.2845,1763
SEVSX,380,185,0.49,1.73,60,34,0.57,0.14225941422594146,0.2833,1770
THVRX,380,212,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771
MUOCX,380,213,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771
TGVAX,380,211,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771
TGVRX,380,210,0.55,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771
TBGVX,380,207,0.54,0.20999999999999996,60,42,0.7,0.141509433962264,0.2821,1775
CSVAX,380,210,0.55,0.20999999999999996,60,39,0.65,0.141509433962264,0.282,1776
HULIX,380,201,0.53,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776
VADFX,380,208,0.55,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776
VAESX,380,192,0.51,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776
VADDX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780
BPAIX,380,197,0.52,0.20999999999999996,60,35,0.58,0.141509433962264,0.2819,1780
DGAGX,380,205,0.54,0.20999999999999996,60,36,0.6,0.141509433962264,0.2819,1780
FITGX,380,202,0.53,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780
LZUSX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780
RLUSX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780
DGIGX,380,208,0.55,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780
TMCTX,380,195,0.51,0.1299999999999999,60,37,0.62,0.14141414141414121,0.2818,1787
FSHOX,380,187,0.49,0.20999999999999996,60,31,0.52,0.141509433962264,0.2817,1788
FTSAX,380,192,0.51,0.1299999999999999,60,32,0.53,0.14141414141414121,0.2816,1789
DOCS,380,202,0.53,1.1,60,37,0.62,0.14130434782608692,0.2815,1790
EOG,380,207,0.54,0.050000000000000044,60,30,0.5,0.14130434782608692,0.2813,1791
FFIV,380,211,0.56,0.7,60,33,0.55,0.14093959731543615,0.2807,1792
GAM,380,223,0.59,0.45999999999999996,60,42,0.7,0.140625,0.2803,1793
ICE,380,212,0.56,0.45999999999999996,60,36,0.6,0.140625,0.2802,1794
TGIRX,380,213,0.56,0.3799999999999999,60,38,0.63,0.14049586776859502,0.28,1795
PCIEX,380,208,0.55,0.30000000000000004,60,39,0.65,0.14035087719298267,0.2797,1796
CCGIX,380,205,0.54,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797
PRBLX,380,210,0.55,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797
PWGAX,380,209,0.55,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797
WLGCX,380,209,0.55,0.30000000000000004,60,35,0.58,0.14035087719298267,0.2796,1797
PRILX,380,211,0.56,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797
RIVHX,380,203,0.53,0.21999999999999997,60,39,0.65,0.14018691588785037,0.2794,1802
CSVFX,380,211,0.56,0.21999999999999997,60,40,0.67,0.14018691588785037,0.2794,1802
CADPX,380,212,0.56,0.21999999999999997,60,39,0.65,0.14018691588785037,0.2794,1802
CLSYX,380,211,0.56,0.21999999999999997,60,40,0.67,0.14018691588785037,0.2794,1802
VRESX,380,193,0.51,0.21999999999999997,60,37,0.62,0.14018691588785037,0.2793,1806
FCCVX,380,206,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806
MIGMX,380,204,0.54,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806
MIGBX,380,203,0.53,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806
HWAAX,380,205,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806
KINCX,380,193,0.51,0.8700000000000001,60,32,0.53,0.14024390243902451,0.2793,1806
HWAZX,380,208,0.55,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806
HWAIX,380,207,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806
MIGDX,380,201,0.53,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806
TMCPX,380,197,0.52,0.1399999999999999,60,37,0.62,0.1399999999999999,0.2789,1815
TMPIX,380,197,0.52,0.1399999999999999,60,37,0.62,0.1399999999999999,0.2789,1815
TMPRX,380,195,0.51,0.1399999999999999,60,36,0.6,0.1399999999999999,0.2789,1815
AASCX,380,198,0.52,0.1399999999999999,60,36,0.6,0.1399999999999999,0.2789,1815
FMIJX,380,194,0.51,0.1399999999999999,60,34,0.57,0.1399999999999999,0.2789,1815
GWETX,380,183,0.48,0.1399999999999999,60,30,0.5,0.1399999999999999,0.2787,1820
NUVB,380,172,0.45,0.47,60,35,0.58,0.13953488372093026,0.278,1821
FDX,380,204,0.54,-0.020000000000000018,60,30,0.5,0.13953488372093026,0.2778,1822
MUOIX,380,213,0.56,0.3899999999999999,60,38,0.63,0.139344262295082,0.2777,1823
MUOSX,380,214,0.56,0.3899999999999999,60,38,0.63,0.139344262295082,0.2777,1823
KINAX,380,194,0.51,0.8799999999999999,60,32,0.53,0.1393939393939394,0.2776,1825
VIHAX,380,226,0.59,0.31000000000000005,60,44,0.73,0.13913043478260878,0.2774,1826
IDCC,380,208,0.55,1.21,60,34,0.57,0.1391752577319587,0.2772,1827
WLGRX,380,210,0.55,0.31000000000000005,60,35,0.58,0.13913043478260878,0.2772,1827
WLGAX,380,211,0.56,0.31000000000000005,60,35,0.58,0.13913043478260878,0.2772,1827
WLGYX,380,211,0.56,0.31000000000000005,60,34,0.57,0.13913043478260878,0.2771,1830
SKTAX,380,206,0.54,0.22999999999999998,60,38,0.63,0.13888888888888884,0.2768,1831
VWNAX,380,213,0.56,0.22999999999999998,60,40,0.67,0.13888888888888884,0.2768,1831
VWNFX,380,212,0.56,0.22999999999999998,60,40,0.67,0.13888888888888884,0.2768,1831
SLVAX,380,201,0.53,0.22999999999999998,60,38,0.63,0.13888888888888884,0.2768,1831
MIGFX,380,205,0.54,0.22999999999999998,60,35,0.58,0.13888888888888884,0.2767,1835
SRFMX,380,200,0.53,0.22999999999999998,60,36,0.6,0.13888888888888884,0.2767,1835
MIGHX,380,205,0.54,0.22999999999999998,60,35,0.58,0.13888888888888884,0.2767,1835
TLVIX,380,198,0.52,0.22999999999999998,60,37,0.62,0.13888888888888884,0.2767,1835
JHJCX,380,203,0.53,0.22999999999999998,60,35,0.58,0.13888888888888884,0.2767,1835
SGOAX,380,206,0.54,0.22999999999999998,60,37,0.62,0.13888888888888884,0.2767,1835
SISAX,380,207,0.54,0.22999999999999998,60,37,0.62,0.13888888888888884,0.2767,1835
AAUTX,380,196,0.52,0.22999999999999998,60,36,0.6,0.13888888888888884,0.2767,1835
OTIIX,380,200,0.53,0.1499999999999999,60,37,0.62,0.13861386138613851,0.2762,1843
GWEZX,380,185,0.49,0.1499999999999999,60,31,0.52,0.13861386138613851,0.276,1844
GWEIX,380,183,0.48,0.1499999999999999,60,31,0.52,0.13861386138613851,0.276,1844
FGILX,380,217,0.57,0.32000000000000006,60,42,0.7,0.13793103448275867,0.275,1846
HSIC,380,183,0.48,-0.010000000000000009,60,34,0.57,0.13793103448275867,0.2747,1847
ILGRX,380,212,0.56,0.32000000000000006,60,34,0.57,0.13793103448275867,0.2747,1847
TEUIX,380,204,0.54,0.24,60,39,0.65,0.1376146788990824,0.2743,1849
TSONX,380,206,0.54,0.24,60,40,0.67,0.1376146788990824,0.2743,1849
PRESX,380,203,0.53,0.24,60,39,0.65,0.1376146788990824,0.2743,1849
TSOEX,380,205,0.54,0.24,60,40,0.67,0.1376146788990824,0.2743,1849
TSORX,380,207,0.54,0.24,60,40,0.67,0.1376146788990824,0.2743,1849
TSOHX,380,207,0.54,0.24,60,40,0.67,0.1376146788990824,0.2743,1849
TSOPX,380,208,0.55,0.24,60,40,0.67,0.1376146788990824,0.2743,1849
ECEAX,380,201,0.53,0.24,60,37,0.62,0.1376146788990824,0.2742,1856
JHJAX,380,199,0.52,0.24,60,35,0.58,0.1376146788990824,0.2742,1856
OSTGX,380,200,0.53,0.15999999999999992,60,34,0.57,0.13725490196078427,0.2734,1858
RPMFX,380,187,0.49,0.15999999999999992,60,34,0.57,0.13725490196078427,0.2734,1858
ELP,380,190,0.5,0.08000000000000007,60,33,0.55,0.1368421052631581,0.2726,1860
BBHLX,380,199,0.52,0.33000000000000007,60,38,0.63,0.13675213675213693,0.2725,1861
CFLT,380,191,0.5,0.08000000000000007,60,30,0.5,0.1368421052631581,0.2724,1862
HWGAX,380,214,0.56,0.25,60,39,0.65,0.13636363636363624,0.2718,1863
PARLX,380,208,0.55,0.25,60,40,0.67,0.13636363636363624,0.2718,1863
TRRZX,380,205,0.54,0.25,60,40,0.67,0.13636363636363624,0.2718,1863
RRTFX,380,208,0.55,0.25,60,40,0.67,0.13636363636363624,0.2718,1863
RRTVX,380,208,0.55,0.25,60,40,0.67,0.13636363636363624,0.2718,1863
ESGYX,380,202,0.53,0.25,60,38,0.63,0.13636363636363624,0.2718,1863
ESGNX,380,199,0.52,0.25,60,38,0.63,0.13636363636363624,0.2718,1863
RRTRX,380,208,0.55,0.25,60,40,0.67,0.13636363636363624,0.2718,1863
ESGMX,380,203,0.53,0.25,60,38,0.63,0.13636363636363624,0.2718,1863
EAEAX,380,200,0.53,0.25,60,37,0.62,0.13636363636363624,0.2717,1872
WBSIX,380,199,0.52,0.16999999999999993,60,36,0.6,0.13592233009708732,0.2708,1873
TRMCX,380,200,0.53,0.16999999999999993,60,35,0.58,0.13592233009708732,0.2708,1873
TAMVX,380,197,0.52,0.16999999999999993,60,35,0.58,0.13592233009708732,0.2708,1873
WBSRX,380,198,0.52,0.16999999999999993,60,35,0.58,0.13592233009708732,0.2708,1873
BLX,380,210,0.55,0.8400000000000001,60,36,0.6,0.1358024691358024,0.2706,1877
HOLX,380,192,0.51,-0.07999999999999996,60,31,0.52,0.1358024691358024,0.2704,1878
GRMN,380,213,0.56,0.76,60,40,0.67,0.13548387096774195,0.2701,1879
NBGNX,380,188,0.49,0.09000000000000008,60,32,0.53,0.13541666666666674,0.2697,1880
NBGEX,380,188,0.49,0.09000000000000008,60,32,0.53,0.13541666666666674,0.2697,1880
NRGSX,380,189,0.5,0.09000000000000008,60,32,0.53,0.13541666666666674,0.2697,1880
NBGIX,380,187,0.49,0.09000000000000008,60,32,0.53,0.13541666666666674,0.2697,1880
TRRLX,380,203,0.53,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
TRRKX,380,211,0.56,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
TRTFX,380,209,0.55,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
TRRMX,380,205,0.54,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
TTOIX,380,207,0.54,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
PAROX,380,209,0.55,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
FPCSX,380,216,0.57,0.26,60,41,0.68,0.1351351351351351,0.2694,1884
TRRNX,380,208,0.55,0.26,60,40,0.67,0.1351351351351351,0.2694,1884
JANBX,380,205,0.54,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
JBALX,380,205,0.54,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
JABNX,380,205,0.54,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
HSWCX,380,213,0.56,0.26,60,38,0.63,0.1351351351351351,0.2693,1892
VASGX,380,209,0.55,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
HFQCX,380,193,0.51,0.26,60,36,0.6,0.1351351351351351,0.2693,1892
SSHQX,380,219,0.58,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
FPACX,380,214,0.56,0.26,60,39,0.65,0.1351351351351351,0.2693,1892
TZOO,380,194,0.51,0.42999999999999994,60,32,0.53,0.13492063492063489,0.2687,1900
WGMCX,380,194,0.51,0.010000000000000009,60,32,0.53,0.1348314606741572,0.2685,1901
RMBGX,380,209,0.55,0.17999999999999994,60,38,0.63,0.13461538461538458,0.2683,1902
CWVGX,380,201,0.53,0.17999999999999994,60,38,0.63,0.13461538461538458,0.2683,1902
TRMIX,380,198,0.52,0.17999999999999994,60,36,0.6,0.13461538461538458,0.2682,1904
JMCEX,380,204,0.54,0.17999999999999994,60,33,0.55,0.13461538461538458,0.2681,1905
JMCCX,380,204,0.54,0.17999999999999994,60,33,0.55,0.13461538461538458,0.2681,1905
HMXAX,380,225,0.59,0.10000000000000009,60,40,0.67,0.13402061855670122,0.2671,1907
HCMAX,380,193,0.51,0.10000000000000009,60,35,0.58,0.13402061855670122,0.267,1908
WIESX,380,195,0.51,0.10000000000000009,60,33,0.55,0.13402061855670122,0.267,1908
NWAPX,380,200,0.53,0.27,60,37,0.62,0.1339285714285714,0.2669,1910
NELIX,380,222,0.58,0.27,60,37,0.62,0.1339285714285714,0.2669,1910
PSKCX,380,194,0.51,0.10000000000000009,60,32,0.53,0.13402061855670122,0.2669,1910
NRGEX,380,188,0.49,0.10000000000000009,60,32,0.53,0.13402061855670122,0.2669,1910
LOCO,380,186,0.49,0.27,60,31,0.52,0.1339285714285714,0.2667,1914
MNHCX,380,203,0.53,0.18999999999999995,60,38,0.63,0.1333333333333333,0.2657,1915
NWS,380,198,0.52,0.3600000000000001,60,35,0.58,0.13333333333333353,0.2657,1915
BCGDX,380,206,0.54,0.3600000000000001,60,38,0.63,0.13333333333333353,0.2657,1915
VADCX,380,204,0.54,0.18999999999999995,60,36,0.6,0.1333333333333333,0.2657,1915
TRTZX,380,197,0.52,0.18999999999999995,60,35,0.58,0.1333333333333333,0.2657,1915
GBDC,380,196,0.52,0.18999999999999995,60,37,0.62,0.1333333333333333,0.2657,1915
WPSGX,380,202,0.53,0.18999999999999995,60,34,0.57,0.1333333333333333,0.2656,1921
VSNGX,380,204,0.54,0.18999999999999995,60,33,0.55,0.1333333333333333,0.2656,1921
WPSZX,380,201,0.53,0.18999999999999995,60,33,0.55,0.1333333333333333,0.2656,1921
BIIB,380,175,0.46,-0.49,60,31,0.52,0.1333333333333333,0.2655,1924
TLK,380,179,0.47,-0.31999999999999995,60,30,0.5,0.13333333333333353,0.2655,1924
HWLAX,380,201,0.53,0.18999999999999995,60,31,0.52,0.1333333333333333,0.2655,1924
FOSKX,380,212,0.56,0.28,60,39,0.65,0.1327433628318586,0.2646,1927
TRGVX,380,212,0.56,0.28,60,38,0.63,0.1327433628318586,0.2646,1927
PRIGX,380,213,0.56,0.28,60,39,0.65,0.1327433628318586,0.2646,1927
PHSKX,380,195,0.51,0.1100000000000001,60,31,0.52,0.13265306122448983,0.2642,1930
SMFG,380,210,0.55,0.54,60,31,0.52,0.13235294117647056,0.2636,1931
EXHAX,380,201,0.53,0.19999999999999996,60,37,0.62,0.13207547169811318,0.2632,1932
HWCAX,380,206,0.54,0.19999999999999996,60,35,0.58,0.13207547169811318,0.2632,1932
HWCIX,380,205,0.54,0.19999999999999996,60,35,0.58,0.13207547169811318,0.2632,1932
HWACX,380,205,0.54,0.19999999999999996,60,38,0.63,0.13207547169811318,0.2632,1932
VADAX,380,205,0.54,0.19999999999999996,60,37,0.62,0.13207547169811318,0.2632,1932
BPAVX,380,195,0.51,0.19999999999999996,60,34,0.57,0.13207547169811318,0.2631,1937
HWLIX,380,199,0.52,0.19999999999999996,60,30,0.5,0.13207547169811318,0.263,1938
HWLZX,380,200,0.53,0.19999999999999996,60,30,0.5,0.13207547169811318,0.263,1938
LYG,380,200,0.53,0.8899999999999999,60,35,0.58,0.1317365269461077,0.2625,1940
FOX,380,217,0.57,0.8899999999999999,60,35,0.58,0.1317365269461077,0.2625,1940
MQGIX,380,209,0.55,0.29000000000000004,60,39,0.65,0.13157894736842124,0.2623,1942
MGIBX,380,215,0.57,0.29000000000000004,60,40,0.67,0.13157894736842124,0.2623,1942
MGRVX,380,209,0.55,0.29000000000000004,60,39,0.65,0.13157894736842124,0.2623,1942
