Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean,start_date,end_date,date_trailing_end
RPMAX,380,185,0.49,0.15999999999999992,60,35,0.58,0.14851485148514842,0.2958,1633,2024-01-02,2025-07-10,2025-04-14
FIQRX,380,208,0.55,0.15999999999999992,60,34,0.57,0.14851485148514842,0.2957,1634,2024-01-02,2025-07-10,2025-04-14
FFGCX,380,209,0.55,0.15999999999999992,60,34,0.57,0.14851485148514842,0.2957,1634,2024-01-02,2025-07-10,2025-04-14
CIVKX,380,204,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
RIVJX,380,203,0.53,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
BWBTX,380,209,0.55,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
AIVFX,380,205,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
TAAAX,380,201,0.53,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
CIVHX,380,206,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
RIVGX,380,205,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
FEYTX,380,207,0.54,0.24,60,41,0.68,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
AIVGX,380,204,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
TAAIX,380,204,0.54,0.24,60,39,0.65,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
CIVGX,380,205,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
RIVLX,380,207,0.54,0.24,60,40,0.67,0.14814814814814814,0.2952,1636,2024-01-02,2025-07-10,2025-04-14
CSRYX,380,202,0.53,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
FACVX,380,207,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
FICVX,380,208,0.55,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
BWBIX,380,207,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
CSVZX,380,202,0.53,0.24,60,37,0.62,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
FCVSX,380,208,0.55,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
SLVIX,380,202,0.53,0.24,60,37,0.62,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
FIQVX,380,206,0.54,0.24,60,37,0.62,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
FIGSX,380,205,0.54,0.24,60,38,0.63,0.14814814814814814,0.2951,1648,2024-01-02,2025-07-10,2025-04-14
MGTIX,380,204,0.54,0.24,60,35,0.58,0.14814814814814814,0.295,1657,2024-01-02,2025-07-10,2025-04-14
MIGNX,380,205,0.54,0.24,60,35,0.58,0.14814814814814814,0.295,1657,2024-01-02,2025-07-10,2025-04-14
MIGKX,380,203,0.53,0.24,60,35,0.58,0.14814814814814814,0.295,1657,2024-01-02,2025-07-10,2025-04-14
FGFRX,380,203,0.53,0.24,60,34,0.57,0.14814814814814814,0.295,1657,2024-01-02,2025-07-10,2025-04-14
FGFAX,380,204,0.54,0.24,60,34,0.57,0.14814814814814814,0.295,1657,2024-01-02,2025-07-10,2025-04-14
PIIRX,380,212,0.56,0.32000000000000006,60,41,0.68,0.14782608695652177,0.2946,1662,2024-01-02,2025-07-10,2025-04-14
MITT-PB,380,208,0.55,0.32000000000000006,60,41,0.68,0.14782608695652177,0.2946,1662,2024-01-02,2025-07-10,2025-04-14
PNGAX,380,214,0.56,0.32000000000000006,60,40,0.67,0.14782608695652177,0.2946,1662,2024-01-02,2025-07-10,2025-04-14
BIECX,380,191,0.5,0.32000000000000006,60,39,0.65,0.14782608695652177,0.2945,1665,2024-01-02,2025-07-10,2025-04-14
IYGIX,380,212,0.56,0.32000000000000006,60,35,0.58,0.14782608695652177,0.2944,1666,2024-01-02,2025-07-10,2025-04-14
TEQAX,380,208,0.55,0.32000000000000006,60,36,0.6,0.14782608695652177,0.2944,1666,2024-01-02,2025-07-10,2025-04-14
SVFDX,380,196,0.52,0.010000000000000009,60,31,0.52,0.1477272727272727,0.2941,1668,2024-01-02,2025-07-10,2025-04-14
WAMCX,380,195,0.51,0.010000000000000009,60,33,0.55,0.1477272727272727,0.2941,1668,2024-01-02,2025-07-10,2025-04-14
FMC,380,184,0.48,-0.30000000000000004,60,30,0.5,0.14754098360655732,0.2936,1670,2024-01-02,2025-07-10,2025-04-14
TRZZX,380,199,0.52,0.16999999999999993,60,37,0.62,0.1470588235294117,0.293,1671,2024-01-02,2025-07-10,2025-04-14
WBSNX,380,197,0.52,0.16999999999999993,60,35,0.58,0.1470588235294117,0.2929,1672,2024-01-02,2025-07-10,2025-04-14
QCOM,380,203,0.53,0.16999999999999993,60,34,0.57,0.1470588235294117,0.2929,1672,2024-01-02,2025-07-10,2025-04-14
FAMRX,380,207,0.54,0.25,60,40,0.67,0.14678899082568808,0.2925,1674,2024-01-02,2025-07-10,2025-04-14
FIQCX,380,206,0.54,0.25,60,40,0.67,0.14678899082568808,0.2925,1674,2024-01-02,2025-07-10,2025-04-14
FEYIX,380,209,0.55,0.25,60,41,0.68,0.14678899082568808,0.2925,1674,2024-01-02,2025-07-10,2025-04-14
JHJRX,380,200,0.53,0.25,60,35,0.58,0.14678899082568808,0.2924,1677,2024-01-02,2025-07-10,2025-04-14
JHJIX,380,203,0.53,0.25,60,35,0.58,0.14678899082568808,0.2924,1677,2024-01-02,2025-07-10,2025-04-14
PIGWX,380,213,0.56,0.33000000000000007,60,41,0.68,0.14655172413793127,0.2921,1679,2024-01-02,2025-07-10,2025-04-14
TROCX,380,209,0.55,0.33000000000000007,60,38,0.63,0.14655172413793127,0.292,1680,2024-01-02,2025-07-10,2025-04-14
TIQIX,380,209,0.55,0.33000000000000007,60,37,0.62,0.14655172413793127,0.2919,1681,2024-01-02,2025-07-10,2025-04-14
DHI,380,191,0.5,-0.06000000000000005,60,32,0.53,0.14634146341463405,0.2914,1682,2024-01-02,2025-07-10,2025-04-14
UTI,380,203,0.53,1.5099999999999998,60,33,0.55,0.1461187214611872,0.2909,1683,2024-01-02,2025-07-10,2025-04-14
MTD,380,197,0.52,0.020000000000000018,60,35,0.58,0.146067415730337,0.2909,1683,2024-01-02,2025-07-10,2025-04-14
DSCPX,380,188,0.49,0.020000000000000018,60,33,0.55,0.146067415730337,0.2908,1685,2024-01-02,2025-07-10,2025-04-14
TSCGX,380,199,0.52,0.10000000000000009,60,36,0.6,0.14583333333333348,0.2905,1686,2024-01-02,2025-07-10,2025-04-14
CIPMX,380,203,0.53,0.10000000000000009,60,36,0.6,0.14583333333333348,0.2905,1686,2024-01-02,2025-07-10,2025-04-14
GWGVX,380,187,0.49,0.10000000000000009,60,31,0.52,0.14583333333333348,0.2903,1688,2024-01-02,2025-07-10,2025-04-14
FNORX,380,203,0.53,0.17999999999999994,60,38,0.63,0.14563106796116498,0.2902,1689,2024-01-02,2025-07-10,2025-04-14
AFCHX,380,199,0.52,0.17999999999999994,60,38,0.63,0.14563106796116498,0.2902,1689,2024-01-02,2025-07-10,2025-04-14
ICSNX,380,197,0.52,0.17999999999999994,60,36,0.6,0.14563106796116498,0.2901,1691,2024-01-02,2025-07-10,2025-04-14
TRZPX,380,205,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
PARFX,380,204,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
MDIIX,380,212,0.56,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
FCFFX,380,203,0.53,0.26,60,42,0.7,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
APFDX,380,201,0.53,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
TRTGX,380,207,0.54,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
TRRYX,380,209,0.55,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
FFNOX,380,209,0.55,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
BTMPX,380,212,0.56,0.26,60,40,0.67,0.14545454545454528,0.2899,1692,2024-01-02,2025-07-10,2025-04-14
NCIGX,380,203,0.53,0.26,60,37,0.62,0.14545454545454528,0.2898,1701,2024-01-02,2025-07-10,2025-04-14
EIEAX,380,200,0.53,0.26,60,37,0.62,0.14545454545454528,0.2898,1701,2024-01-02,2025-07-10,2025-04-14
HWGIX,380,212,0.56,0.26,60,39,0.65,0.14545454545454528,0.2898,1701,2024-01-02,2025-07-10,2025-04-14
WWWFX,380,193,0.51,0.8899999999999999,60,32,0.53,0.1454545454545455,0.2896,1704,2024-01-02,2025-07-10,2025-04-14
TIBCX,380,216,0.57,0.3400000000000001,60,43,0.72,0.14529914529914545,0.2896,1704,2024-01-02,2025-07-10,2025-04-14
CMG,380,193,0.51,0.26,60,29,0.48,0.14545454545454528,0.2895,1706,2024-01-02,2025-07-10,2025-04-14
QCLVX,380,205,0.54,0.3400000000000001,60,35,0.58,0.14529914529914545,0.2894,1707,2024-01-02,2025-07-10,2025-04-14
ARTYX,380,207,0.54,0.5,60,37,0.62,0.1450381679389312,0.2889,1708,2024-01-02,2025-07-10,2025-04-14
ES,380,199,0.52,0.1100000000000001,60,38,0.63,0.14432989690721665,0.2876,1709,2024-01-02,2025-07-10,2025-04-14
GTCSX,380,183,0.48,0.030000000000000027,60,33,0.55,0.14444444444444438,0.2876,1709,2024-01-02,2025-07-10,2025-04-14
SMVLX,380,196,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711,2024-01-02,2025-07-10,2025-04-14
CIPIX,380,203,0.53,0.1100000000000001,60,37,0.62,0.14432989690721665,0.2875,1711,2024-01-02,2025-07-10,2025-04-14
SVFFX,380,197,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711,2024-01-02,2025-07-10,2025-04-14
SVFAX,380,196,0.52,0.030000000000000027,60,31,0.52,0.14444444444444438,0.2875,1711,2024-01-02,2025-07-10,2025-04-14
FICSX,380,209,0.55,0.18999999999999995,60,41,0.68,0.14423076923076916,0.2875,1711,2024-01-02,2025-07-10,2025-04-14
AFCWX,380,201,0.53,0.18999999999999995,60,38,0.63,0.14423076923076916,0.2874,1716,2024-01-02,2025-07-10,2025-04-14
PSCCX,380,198,0.52,0.1100000000000001,60,34,0.57,0.14432989690721665,0.2874,1716,2024-01-02,2025-07-10,2025-04-14
ICSIX,380,192,0.51,0.18999999999999995,60,35,0.58,0.14423076923076916,0.2873,1718,2024-01-02,2025-07-10,2025-04-14
MAIIX,380,211,0.56,0.27,60,40,0.67,0.144144144144144,0.2873,1718,2024-01-02,2025-07-10,2025-04-14
FIONX,380,207,0.54,0.27,60,40,0.67,0.144144144144144,0.2873,1718,2024-01-02,2025-07-10,2025-04-14
FAFFX,380,204,0.54,0.27,60,41,0.68,0.144144144144144,0.2873,1718,2024-01-02,2025-07-10,2025-04-14
BTMKX,380,209,0.55,0.27,60,39,0.65,0.144144144144144,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
JCMAX,380,206,0.54,0.18999999999999995,60,33,0.55,0.14423076923076916,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
TIBRX,380,215,0.57,0.3500000000000001,60,43,0.72,0.14406779661016955,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
HSWRX,380,211,0.56,0.27,60,38,0.63,0.144144144144144,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
DX,380,205,0.54,0.27,60,38,0.63,0.144144144144144,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
FSPSX,380,210,0.55,0.27,60,39,0.65,0.144144144144144,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
TIBGX,380,217,0.57,0.3500000000000001,60,43,0.72,0.14406779661016955,0.2872,1722,2024-01-02,2025-07-10,2025-04-14
FUQIX,380,205,0.54,0.3500000000000001,60,37,0.62,0.14406779661016955,0.287,1729,2024-01-02,2025-07-10,2025-04-14
QRLVX,380,207,0.54,0.3500000000000001,60,35,0.58,0.14406779661016955,0.287,1729,2024-01-02,2025-07-10,2025-04-14
FOXA,380,209,0.55,0.9099999999999999,60,36,0.6,0.14371257485029942,0.2863,1731,2024-01-02,2025-07-10,2025-04-14
SLOIF,380,29,0.08,-0.69,60,4,0.07,0.14814814814814814,0.2857,1732,2024-01-02,2025-07-10,2025-04-14
TIBIX,380,216,0.57,0.3600000000000001,60,43,0.72,0.14285714285714302,0.2848,1733,2024-01-02,2025-07-10,2025-04-14
FTISX,380,208,0.55,0.19999999999999996,60,41,0.68,0.1428571428571428,0.2847,1734,2024-01-02,2025-07-10,2025-04-14
FIASX,380,209,0.55,0.19999999999999996,60,41,0.68,0.1428571428571428,0.2847,1734,2024-01-02,2025-07-10,2025-04-14
TIBOX,380,212,0.56,0.3600000000000001,60,42,0.7,0.14285714285714302,0.2847,1734,2024-01-02,2025-07-10,2025-04-14
FOSFX,380,213,0.56,0.28,60,39,0.65,0.1428571428571428,0.2847,1734,2024-01-02,2025-07-10,2025-04-14
APSRX,380,195,0.51,0.040000000000000036,60,39,0.65,0.1428571428571428,0.2847,1734,2024-01-02,2025-07-10,2025-04-14
EFC,380,212,0.56,0.28,60,35,0.58,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
THGCX,380,211,0.56,0.3600000000000001,60,38,0.63,0.14285714285714302,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HSWFX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
AFCSX,380,201,0.53,0.19999999999999996,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
FSTRX,380,206,0.54,0.3600000000000001,60,36,0.6,0.14285714285714302,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HSWTX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HSWYX,380,210,0.55,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
FSTKX,380,205,0.54,0.3600000000000001,60,35,0.58,0.14285714285714302,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
SCIJX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
SCIEX,380,211,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
FIGCX,380,202,0.53,0.19999999999999996,60,37,0.62,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
SCVEX,380,212,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
THR,380,191,0.5,-0.12,60,36,0.6,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
PSCHX,380,202,0.53,0.1200000000000001,60,35,0.58,0.14285714285714302,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HSWSX,380,211,0.56,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HFQRX,380,194,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HFQDX,380,192,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HFQAX,380,192,0.51,0.28,60,37,0.62,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HFQTX,380,195,0.51,0.28,60,36,0.6,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
HFQIX,380,192,0.51,0.28,60,35,0.58,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
AFCNX,380,203,0.53,0.19999999999999996,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
FMSTX,380,208,0.55,0.3600000000000001,60,36,0.6,0.14285714285714302,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
NGRRX,380,207,0.54,0.28,60,38,0.63,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
VADRX,380,206,0.54,0.19999999999999996,60,37,0.62,0.1428571428571428,0.2846,1739,2024-01-02,2025-07-10,2025-04-14
PGOAX,380,198,0.52,0.1200000000000001,60,34,0.57,0.14285714285714302,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
GVMCX,380,203,0.53,0.28,60,33,0.55,0.1428571428571428,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
GRC,380,198,0.52,0.1200000000000001,60,34,0.57,0.14285714285714302,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
JPPEX,380,205,0.54,0.19999999999999996,60,33,0.55,0.1428571428571428,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
EQH,380,215,0.57,0.6799999999999999,60,34,0.57,0.1428571428571428,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
JSCRX,380,198,0.52,0.1200000000000001,60,33,0.55,0.14285714285714302,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
JMEEX,380,204,0.54,0.19999999999999996,60,33,0.55,0.1428571428571428,0.2845,1763,2024-01-02,2025-07-10,2025-04-14
SEVSX,380,185,0.49,1.73,60,34,0.57,0.14225941422594146,0.2833,1770,2024-01-02,2025-07-10,2025-04-14
THVRX,380,212,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771,2024-01-02,2025-07-10,2025-04-14
MUOCX,380,213,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771,2024-01-02,2025-07-10,2025-04-14
TGVAX,380,211,0.56,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771,2024-01-02,2025-07-10,2025-04-14
TGVRX,380,210,0.55,0.3700000000000001,60,38,0.63,0.14166666666666683,0.2823,1771,2024-01-02,2025-07-10,2025-04-14
TBGVX,380,207,0.54,0.20999999999999996,60,42,0.7,0.141509433962264,0.2821,1775,2024-01-02,2025-07-10,2025-04-14
CSVAX,380,210,0.55,0.20999999999999996,60,39,0.65,0.141509433962264,0.282,1776,2024-01-02,2025-07-10,2025-04-14
HULIX,380,201,0.53,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776,2024-01-02,2025-07-10,2025-04-14
VADFX,380,208,0.55,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776,2024-01-02,2025-07-10,2025-04-14
VAESX,380,192,0.51,0.20999999999999996,60,38,0.63,0.141509433962264,0.282,1776,2024-01-02,2025-07-10,2025-04-14
VADDX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
BPAIX,380,197,0.52,0.20999999999999996,60,35,0.58,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
DGAGX,380,205,0.54,0.20999999999999996,60,36,0.6,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
FITGX,380,202,0.53,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
LZUSX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
RLUSX,380,206,0.54,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
DGIGX,380,208,0.55,0.20999999999999996,60,37,0.62,0.141509433962264,0.2819,1780,2024-01-02,2025-07-10,2025-04-14
TMCTX,380,195,0.51,0.1299999999999999,60,37,0.62,0.14141414141414121,0.2818,1787,2024-01-02,2025-07-10,2025-04-14
FSHOX,380,187,0.49,0.20999999999999996,60,31,0.52,0.141509433962264,0.2817,1788,2024-01-02,2025-07-10,2025-04-14
FTSAX,380,192,0.51,0.1299999999999999,60,32,0.53,0.14141414141414121,0.2816,1789,2024-01-02,2025-07-10,2025-04-14
DOCS,380,202,0.53,1.1,60,37,0.62,0.14130434782608692,0.2815,1790,2024-01-02,2025-07-10,2025-04-14
EOG,380,207,0.54,0.050000000000000044,60,30,0.5,0.14130434782608692,0.2813,1791,2024-01-02,2025-07-10,2025-04-14
FFIV,380,211,0.56,0.7,60,33,0.55,0.14093959731543615,0.2807,1792,2024-01-02,2025-07-10,2025-04-14
GAM,380,223,0.59,0.45999999999999996,60,42,0.7,0.140625,0.2803,1793,2024-01-02,2025-07-10,2025-04-14
ICE,380,212,0.56,0.45999999999999996,60,36,0.6,0.140625,0.2802,1794,2024-01-02,2025-07-10,2025-04-14
TGIRX,380,213,0.56,0.3799999999999999,60,38,0.63,0.14049586776859502,0.28,1795,2024-01-02,2025-07-10,2025-04-14
PCIEX,380,208,0.55,0.30000000000000004,60,39,0.65,0.14035087719298267,0.2797,1796,2024-01-02,2025-07-10,2025-04-14
CCGIX,380,205,0.54,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797,2024-01-02,2025-07-10,2025-04-14
PRBLX,380,210,0.55,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797,2024-01-02,2025-07-10,2025-04-14
PWGAX,380,209,0.55,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797,2024-01-02,2025-07-10,2025-04-14
WLGCX,380,209,0.55,0.30000000000000004,60,35,0.58,0.14035087719298267,0.2796,1797,2024-01-02,2025-07-10,2025-04-14
PRILX,380,211,0.56,0.30000000000000004,60,37,0.62,0.14035087719298267,0.2796,1797,2024-01-02,2025-07-10,2025-04-14
RIVHX,380,203,0.53,0.21999999999999997,60,39,0.65,0.14018691588785037,0.2794,1802,2024-01-02,2025-07-10,2025-04-14
CSVFX,380,211,0.56,0.21999999999999997,60,40,0.67,0.14018691588785037,0.2794,1802,2024-01-02,2025-07-10,2025-04-14
CADPX,380,212,0.56,0.21999999999999997,60,39,0.65,0.14018691588785037,0.2794,1802,2024-01-02,2025-07-10,2025-04-14
CLSYX,380,211,0.56,0.21999999999999997,60,40,0.67,0.14018691588785037,0.2794,1802,2024-01-02,2025-07-10,2025-04-14
VRESX,380,193,0.51,0.21999999999999997,60,37,0.62,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
FCCVX,380,206,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
MIGMX,380,204,0.54,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
MIGBX,380,203,0.53,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
HWAAX,380,205,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
KINCX,380,193,0.51,0.8700000000000001,60,32,0.53,0.14024390243902451,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
HWAZX,380,208,0.55,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
HWAIX,380,207,0.54,0.21999999999999997,60,38,0.63,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
MIGDX,380,201,0.53,0.21999999999999997,60,35,0.58,0.14018691588785037,0.2793,1806,2024-01-02,2025-07-10,2025-04-14
TMCPX,380,197,0.52,0.1399999999999999,60,37,0.62,0.1399999999999999,0.2789,1815,2024-01-02,2025-07-10,2025-04-14
TMPIX,380,197,0.52,0.1399999999999999,60,37,0.62,0.1399999999999999,0.2789,1815,2024-01-02,2025-07-10,2025-04-14
TMPRX,380,195,0.51,0.1399999999999999,60,36,0.6,0.1399999999999999,0.2789,1815,2024-01-02,2025-07-10,2025-04-14
AASCX,380,198,0.52,0.1399999999999999,60,36,0.6,0.1399999999999999,0.2789,1815,2024-01-02,2025-07-10,2025-04-14
FMIJX,380,194,0.51,0.1399999999999999,60,34,0.57,0.1399999999999999,0.2789,1815,2024-01-02,2025-07-10,2025-04-14
GWETX,380,183,0.48,0.1399999999999999,60,30,0.5,0.1399999999999999,0.2787,1820,2024-01-02,2025-07-10,2025-04-14
NUVB,380,172,0.45,0.47,60,35,0.58,0.13953488372093026,0.278,1821,2024-01-02,2025-07-10,2025-04-14
FDX,380,204,0.54,-0.020000000000000018,60,30,0.5,0.13953488372093026,0.2778,1822,2024-01-02,2025-07-10,2025-04-14
MUOIX,380,213,0.56,0.3899999999999999,60,38,0.63,0.139344262295082,0.2777,1823,2024-01-02,2025-07-10,2025-04-14
MUOSX,380,214,0.56,0.3899999999999999,60,38,0.63,0.139344262295082,0.2777,1823,2024-01-02,2025-07-10,2025-04-14
KINAX,380,194,0.51,0.8799999999999999,60,32,0.53,0.1393939393939394,0.2776,1825,2024-01-02,2025-07-10,2025-04-14
VIHAX,380,226,0.59,0.31000000000000005,60,44,0.73,0.13913043478260878,0.2774,1826,2024-01-02,2025-07-10,2025-04-14
IDCC,380,208,0.55,1.21,60,34,0.57,0.1391752577319587,0.2772,1827,2024-01-02,2025-07-10,2025-04-14
WLGRX,380,210,0.55,0.31000000000000005,60,35,0.58,0.13913043478260878,0.2772,1827,2024-01-02,2025-07-10,2025-04-14
WLGAX,380,211,0.56,0.31000000000000005,60,35,0.58,0.13913043478260878,0.2772,1827,2024-01-02,2025-07-10,2025-04-14
WLGYX,380,211,0.56,0.31000000000000005,60,34,0.57,0.13913043478260878,0.2771,1830,2024-01-02,2025-07-10,2025-04-14
SKTAX,380,206,0.54,0.22999999999999998,60,38,0.63,0.13888888888888884,0.2768,1831,2024-01-02,2025-07-10,2025-04-14
VWNAX,380,213,0.56,0.22999999999999998,60,40,0.67,0.13888888888888884,0.2768,1831,2024-01-02,2025-07-10,2025-04-14
VWNFX,380,212,0.56,0.22999999999999998,60,40,0.67,0.13888888888888884,0.2768,1831,2024-01-02,2025-07-10,2025-04-14
SLVAX,380,201,0.53,0.22999999999999998,60,38,0.63,0.13888888888888884,0.2768,1831,2024-01-02,2025-07-10,2025-04-14
MIGFX,380,205,0.54,0.22999999999999998,60,35,0.58,0.13888888888888884,0.2767,1835,2024-01-02,2025-07-10,2025-04-14
SRFMX,380,200,0.53,0.22999999999999998,60,36,0.6,0.13888888888888884,0.2767,1835,2024-01-02,2025-07-10,2025-04-14
MIGHX,380,205,0.54,0.22999999999999998,60,35,0.58,0.13888888888888884,0.2767,1835,2024-01-02,2025-07-10,2025-04-14
TLVIX,380,198,0.52,0.22999999999999998,60,37,0.62,0.13888888888888884,0.2767,1835,2024-01-02,2025-07-10,2025-04-14
