Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
PEMGX,406,217,0.53,0.28,60,31,0.52,0.032258064516129004,0.0644,2410
AKREX,406,224,0.55,0.29000000000000004,60,34,0.57,0.03200000000000003,0.0639,2412
AKRSX,406,226,0.56,0.30000000000000004,60,34,0.57,0.031746031746031855,0.0634,2413
CCWIX,406,216,0.53,0.30000000000000004,60,30,0.5,0.031746031746031855,0.0634,2413
AKRIX,406,226,0.56,0.30000000000000004,60,34,0.57,0.031746031746031855,0.0634,2413
CAMMX,406,200,0.49,-0.020000000000000018,60,30,0.5,0.03157894736842115,0.0631,2416
CAMUX,406,198,0.49,-0.020000000000000018,60,30,0.5,0.03157894736842115,0.0631,2416
BMDIX,406,211,0.52,-0.020000000000000018,60,32,0.53,0.03157894736842115,0.0631,2416
DTE,406,234,0.58,0.31000000000000005,60,32,0.53,0.03149606299212593,0.0629,2419
BAND,406,204,0.5,-0.010000000000000009,60,31,0.52,0.03125,0.0624,2420
BBHLX,406,210,0.52,0.32000000000000006,60,31,0.52,0.03125,0.0624,2420
BBY,406,199,0.49,-0.010000000000000009,60,28,0.47,0.03125,0.0624,2420
HICGX,406,209,0.51,0.33000000000000007,60,30,0.5,0.03100775193798455,0.062,2423
HFCGX,406,209,0.51,0.33000000000000007,60,29,0.48,0.03100775193798455,0.0619,2424
PLAB,406,197,0.49,-0.32999999999999996,60,33,0.55,0.030769230769230882,0.0615,2425
MKL,406,220,0.54,0.3400000000000001,60,33,0.55,0.030769230769230882,0.0615,2425
ENS,406,209,0.51,0.010000000000000009,60,30,0.5,0.030612244897959107,0.0612,2427
TASK,406,208,0.51,0.3500000000000001,60,31,0.52,0.03053435114503822,0.061,2428
GISOX,406,204,0.5,0.030000000000000027,60,30,0.5,0.030000000000000027,0.0599,2429
PRA,406,185,0.46,0.73,60,24,0.4,0.029761904761904878,0.0595,2430
SSICX,406,185,0.46,0.040000000000000036,60,33,0.55,0.02970297029702973,0.0594,2431
EW,406,198,0.49,0.040000000000000036,60,29,0.48,0.02970297029702973,0.0593,2432
MHYZX,406,182,0.45,0.3999999999999999,60,25,0.42,0.02941176470588225,0.0588,2433
SSIZX,406,179,0.44,0.050000000000000044,60,30,0.5,0.02941176470588247,0.0588,2433
SSIIX,406,184,0.45,0.050000000000000044,60,30,0.5,0.02941176470588247,0.0588,2433
NGJCX,406,210,0.52,0.050000000000000044,60,33,0.55,0.02941176470588247,0.0588,2433
IMIDX,406,208,0.51,0.050000000000000044,60,31,0.52,0.02941176470588247,0.0588,2433
MNHAX,406,191,0.47,0.4099999999999999,60,26,0.43,0.029197080291970767,0.0583,2438
CLDAX,406,199,0.49,0.06000000000000005,60,28,0.47,0.029126213592232997,0.0582,2439
SDICX,406,196,0.48,0.06000000000000005,60,28,0.47,0.029126213592232997,0.0582,2439
GIBCX,406,203,0.5,0.06000000000000005,60,27,0.45,0.029126213592232997,0.0582,2439
NGJIX,406,211,0.52,0.07000000000000006,60,33,0.55,0.028846153846153966,0.0576,2442
GBX,406,195,0.48,0.07000000000000006,60,27,0.45,0.028846153846153966,0.0576,2442
CRCT,406,193,0.48,0.07000000000000006,60,26,0.43,0.028846153846153966,0.0576,2442
VCOBX,406,194,0.48,0.07000000000000006,60,27,0.45,0.028846153846153966,0.0576,2442
SIUSX,406,196,0.48,0.07000000000000006,60,28,0.47,0.028846153846153966,0.0576,2442
CLDIX,406,194,0.48,0.07000000000000006,60,26,0.43,0.028846153846153966,0.0576,2442
PTIAX,406,211,0.52,0.07000000000000006,60,31,0.52,0.028846153846153966,0.0576,2442
NGJFX,406,211,0.52,0.07000000000000006,60,34,0.57,0.028846153846153966,0.0576,2442
PURCX,406,210,0.52,0.07000000000000006,60,33,0.55,0.028846153846153966,0.0576,2442
SIUPX,406,198,0.49,0.07000000000000006,60,28,0.47,0.028846153846153966,0.0576,2442
CPNG,406,214,0.53,0.79,60,30,0.5,0.028735632183908066,0.0574,2452
CBFYX,406,207,0.51,0.08000000000000007,60,28,0.47,0.028571428571428692,0.0571,2453
GIBIX,406,207,0.51,0.08000000000000007,60,30,0.5,0.028571428571428692,0.0571,2453
GIBRX,406,203,0.5,0.08000000000000007,60,27,0.45,0.028571428571428692,0.0571,2453
VALE,406,192,0.47,-0.28,60,31,0.52,0.028571428571428692,0.0571,2453
UMMGX,406,203,0.5,0.08000000000000007,60,28,0.47,0.028571428571428692,0.0571,2453
CNDAX,406,206,0.51,0.08000000000000007,60,28,0.47,0.028571428571428692,0.0571,2453
CNFRX,406,206,0.51,0.08000000000000007,60,28,0.47,0.028571428571428692,0.0571,2453
PURRX,406,210,0.52,0.08000000000000007,60,33,0.55,0.028571428571428692,0.0571,2453
JIMEX,406,189,0.47,0.08000000000000007,60,28,0.47,0.028571428571428692,0.0571,2453
WGROX,406,208,0.51,0.08000000000000007,60,30,0.5,0.028571428571428692,0.0571,2453
PURZX,406,214,0.53,0.09000000000000008,60,34,0.57,0.028301886792452935,0.0566,2463
PURGX,406,211,0.52,0.09000000000000008,60,34,0.57,0.028301886792452935,0.0566,2463
VGSCX,406,213,0.52,0.09000000000000008,60,34,0.57,0.028301886792452935,0.0566,2463
VGCAX,406,201,0.5,0.09000000000000008,60,31,0.52,0.028301886792452935,0.0566,2463
CPMPX,406,162,0.4,0.09000000000000008,60,27,0.45,0.028301886792452935,0.0565,2467
HFSAX,406,208,0.51,0.10000000000000009,60,31,0.52,0.028037383177570208,0.056,2468
UNAVX,406,162,0.4,0.10000000000000009,60,22,0.37,0.028037383177570208,0.056,2468
COSIX,406,204,0.5,0.10000000000000009,60,29,0.48,0.028037383177570208,0.056,2468
NIM,406,188,0.46,0.10000000000000009,60,29,0.48,0.028037383177570208,0.056,2468
VGSAX,406,216,0.53,0.10000000000000009,60,35,0.58,0.028037383177570208,0.056,2468
XOM,406,207,0.51,0.10000000000000009,60,31,0.52,0.028037383177570208,0.056,2468
SAMHX,406,146,0.36,0.1100000000000001,60,21,0.35,0.0277777777777779,0.0555,2474
DCHYX,406,185,0.46,0.1100000000000001,60,27,0.45,0.0277777777777779,0.0555,2474
BTSMX,406,200,0.49,0.1100000000000001,60,28,0.47,0.0277777777777779,0.0555,2474
MHYRX,406,130,0.32,0.1100000000000001,60,17,0.28,0.0277777777777779,0.0555,2474
MHHIX,406,134,0.33,0.1100000000000001,60,20,0.33,0.0277777777777779,0.0555,2474
SGHCX,406,134,0.33,0.1100000000000001,60,18,0.3,0.0277777777777779,0.0555,2474
BGGCX,406,169,0.42,0.1100000000000001,60,22,0.37,0.0277777777777779,0.0555,2474
STKL,406,190,0.47,0.1100000000000001,60,23,0.38,0.0277777777777779,0.0555,2474
MHHSX,406,137,0.34,0.1100000000000001,60,19,0.32,0.0277777777777779,0.0555,2474
HYPSX,406,145,0.36,0.1100000000000001,60,22,0.37,0.0277777777777779,0.0555,2474
PHYTX,406,142,0.35,0.1200000000000001,60,17,0.28,0.02752293577981657,0.055,2484
VKSIX,406,208,0.51,0.1200000000000001,60,29,0.48,0.02752293577981657,0.055,2484
VKSRX,406,207,0.51,0.1200000000000001,60,29,0.48,0.02752293577981657,0.055,2484
GSK,406,215,0.53,0.1200000000000001,60,36,0.6,0.02752293577981657,0.055,2484
GIOAX,406,192,0.47,0.1200000000000001,60,25,0.42,0.02752293577981657,0.055,2484
GIOPX,406,198,0.49,0.1200000000000001,60,28,0.47,0.02752293577981657,0.055,2484
DNHYX,406,175,0.43,0.1200000000000001,60,29,0.48,0.02752293577981657,0.055,2484
MHYIX,406,137,0.34,0.1200000000000001,60,20,0.33,0.02752293577981657,0.055,2484
MHYSX,406,142,0.35,0.1200000000000001,60,20,0.33,0.02752293577981657,0.055,2484
CPHYX,406,147,0.36,0.1200000000000001,60,17,0.28,0.02752293577981657,0.055,2484
ASHAX,406,187,0.46,0.1200000000000001,60,29,0.48,0.02752293577981657,0.055,2484
FTMIX,406,223,0.55,0.1200000000000001,60,31,0.52,0.02752293577981657,0.055,2484
PHYFX,406,139,0.34,0.1200000000000001,60,15,0.25,0.02752293577981657,0.0549,2496
FHYSX,406,148,0.36,0.1299999999999999,60,20,0.33,0.027272727272727115,0.0545,2497
RGHYX,406,183,0.45,0.1299999999999999,60,27,0.45,0.027272727272727115,0.0545,2497
RHYAX,406,179,0.44,0.1299999999999999,60,31,0.52,0.027272727272727115,0.0545,2497
BHYRX,406,155,0.38,0.1299999999999999,60,22,0.37,0.027272727272727115,0.0545,2497
PRCPX,406,147,0.36,0.1299999999999999,60,19,0.32,0.027272727272727115,0.0545,2497
SGHSX,406,136,0.33,0.1299999999999999,60,17,0.28,0.027272727272727115,0.0545,2497
IHFAX,406,166,0.41,0.1299999999999999,60,24,0.4,0.027272727272727115,0.0545,2497
MGHYX,406,148,0.36,0.1299999999999999,60,22,0.37,0.027272727272727115,0.0545,2497
RSIIX,406,135,0.33,0.1299999999999999,60,23,0.38,0.027272727272727115,0.0545,2497
BGISX,406,169,0.42,0.1299999999999999,60,22,0.37,0.027272727272727115,0.0545,2497
PIAMX,406,185,0.46,0.1299999999999999,60,27,0.45,0.027272727272727115,0.0545,2497
BHYCX,406,155,0.38,0.1299999999999999,60,22,0.37,0.027272727272727115,0.0545,2497
PHSCX,406,172,0.42,0.1299999999999999,60,25,0.42,0.027272727272727115,0.0545,2497
PAOPX,406,154,0.38,0.1299999999999999,60,20,0.33,0.027272727272727115,0.0545,2497
PGHCX,406,107,0.26,0.1299999999999999,60,14,0.23,0.027272727272727115,0.0544,2511
FCHIX,406,58,0.14,0.1299999999999999,60,6,0.1,0.027272727272727115,0.0543,2512
LRN,406,209,0.51,1.65,60,31,0.52,0.027131782945736482,0.0542,2513
BUFHX,406,192,0.47,0.1399999999999999,60,31,0.52,0.02702702702702675,0.054,2514
LOGBX,406,216,0.53,0.1399999999999999,60,31,0.52,0.02702702702702675,0.054,2514
FPIOX,406,155,0.38,0.1399999999999999,60,21,0.35,0.02702702702702675,0.054,2514
LANV,406,183,0.45,-0.24,60,29,0.48,0.027027027027026973,0.054,2514
BHYSX,406,168,0.41,0.1399999999999999,60,24,0.4,0.02702702702702675,0.054,2514
JENRX,406,217,0.53,0.1399999999999999,60,31,0.52,0.02702702702702675,0.054,2514
CITEX,406,182,0.45,0.1399999999999999,60,26,0.43,0.02702702702702675,0.054,2514
BUIHX,406,195,0.48,0.1399999999999999,60,32,0.53,0.02702702702702675,0.054,2514
IHFIX,406,168,0.41,0.1399999999999999,60,21,0.35,0.02702702702702675,0.054,2514
PHCHX,406,118,0.29,0.1399999999999999,60,16,0.27,0.02702702702702675,0.054,2514
PHFNX,406,169,0.42,0.1399999999999999,60,25,0.42,0.02702702702702675,0.054,2514
PHSAX,406,168,0.41,0.1399999999999999,60,25,0.42,0.02702702702702675,0.054,2514
PHSPX,406,171,0.42,0.1399999999999999,60,25,0.42,0.02702702702702675,0.054,2514
PHSIX,406,172,0.42,0.1399999999999999,60,25,0.42,0.02702702702702675,0.054,2514
RITCX,406,180,0.44,0.1399999999999999,60,26,0.43,0.02702702702702675,0.054,2514
BHYAX,406,152,0.37,0.1399999999999999,60,21,0.35,0.02702702702702675,0.054,2514
BHYIX,406,157,0.39,0.1399999999999999,60,21,0.35,0.02702702702702675,0.054,2514
TCRRX,406,149,0.37,0.1399999999999999,60,18,0.3,0.02702702702702675,0.054,2514
FHQRX,406,60,0.15,0.1399999999999999,60,8,0.13,0.02702702702702675,0.0539,2532
FVHIX,406,57,0.14,0.1399999999999999,60,9,0.15,0.02702702702702675,0.0539,2532
FHRRX,406,61,0.15,0.1399999999999999,60,8,0.13,0.02702702702702675,0.0539,2532
MHYWX,406,192,0.47,0.1499999999999999,60,26,0.43,0.02678571428571419,0.0535,2535
BUIIX,406,208,0.51,0.1499999999999999,60,32,0.53,0.02678571428571419,0.0535,2535
JENYX,406,220,0.54,0.1499999999999999,60,32,0.53,0.02678571428571419,0.0535,2535
JENIX,406,219,0.54,0.1499999999999999,60,32,0.53,0.02678571428571419,0.0535,2535
BUFIX,406,206,0.51,0.1499999999999999,60,30,0.5,0.02678571428571419,0.0535,2535
BRIIX,406,212,0.52,0.15999999999999992,60,31,0.52,0.026548672566371723,0.0531,2540
BRIUX,406,212,0.52,0.15999999999999992,60,32,0.53,0.026548672566371723,0.0531,2540
HISIX,406,207,0.51,0.17999999999999994,60,31,0.52,0.026086956521739202,0.0521,2542
CUBI-PF,406,209,0.51,0.18999999999999995,60,30,0.5,0.02586206896551735,0.0517,2543
SHW,406,200,0.49,0.20999999999999996,60,29,0.48,0.025423728813559254,0.0508,2544
IPHA,406,187,0.46,-0.18999999999999995,60,23,0.38,0.025316455696202445,0.0506,2545
TEUIX,406,219,0.54,0.21999999999999997,60,35,0.58,0.025210084033613578,0.0504,2546
PRESX,406,218,0.54,0.21999999999999997,60,35,0.58,0.025210084033613578,0.0504,2546
PKG,406,211,0.52,0.22999999999999998,60,33,0.55,0.025000000000000133,0.05,2548
TRZPX,406,220,0.54,0.24,60,35,0.58,0.024793388429751984,0.0496,2549
PWJRX,406,215,0.53,0.24,60,31,0.52,0.024793388429751984,0.0495,2550
GQRRX,406,222,0.55,0.24,60,33,0.55,0.024793388429751984,0.0495,2550
GQRIX,406,221,0.54,0.24,60,33,0.55,0.024793388429751984,0.0495,2550
PLD,406,203,0.5,-0.17000000000000004,60,32,0.53,0.024691358024691246,0.0493,2553
PWJAX,406,214,0.53,0.25,60,31,0.52,0.024590163934426146,0.0491,2554
PWJZX,406,211,0.52,0.25,60,31,0.52,0.024590163934426146,0.0491,2554
PWJDX,406,215,0.53,0.25,60,31,0.52,0.024590163934426146,0.0491,2554
PWJBX,406,212,0.52,0.25,60,31,0.52,0.024590163934426146,0.0491,2554
CMS,406,227,0.56,0.28,60,28,0.47,0.02400000000000002,0.048,2558
AON,406,223,0.55,0.28,60,35,0.58,0.02400000000000002,0.048,2558
MMM,406,216,0.53,0.73,60,33,0.55,0.02366863905325456,0.0473,2560
AFL,406,233,0.57,0.31000000000000005,60,33,0.55,0.0234375,0.0468,2561
DRI,406,205,0.5,0.3500000000000001,60,31,0.52,0.022727272727272707,0.0454,2562
CNP,406,218,0.54,0.3700000000000001,60,28,0.47,0.02238805970149249,0.0447,2563
TRP,406,226,0.56,0.3700000000000001,60,28,0.47,0.02238805970149249,0.0447,2563
MA,406,230,0.57,0.3899999999999999,60,36,0.6,0.022058823529411686,0.0441,2565
CLVT,406,184,0.45,-0.53,60,29,0.48,0.021739130434782483,0.0434,2566
BXP,406,214,0.53,-0.010000000000000009,60,33,0.55,0.020618556701030855,0.0412,2567
GISYX,406,204,0.5,0.030000000000000027,60,31,0.52,0.01980198019801982,0.0396,2568
FDCGX,406,202,0.5,0.040000000000000036,60,29,0.48,0.019607843137254832,0.0392,2569
CMIDX,406,207,0.51,0.040000000000000036,60,31,0.52,0.019607843137254832,0.0392,2569
PFG,406,206,0.51,0.040000000000000036,60,31,0.52,0.019607843137254832,0.0392,2569
FDAGX,406,203,0.5,0.050000000000000044,60,29,0.48,0.01941747572815533,0.0388,2572
PTCOX,406,204,0.5,0.050000000000000044,60,31,0.52,0.01941747572815533,0.0388,2572
FDTGX,406,202,0.5,0.050000000000000044,60,29,0.48,0.01941747572815533,0.0388,2572
SSIRX,406,186,0.46,0.050000000000000044,60,32,0.53,0.01941747572815533,0.0388,2572
NUV,406,172,0.42,0.06000000000000005,60,26,0.43,0.019230769230769162,0.0384,2576
PTAOX,406,209,0.51,0.06000000000000005,60,31,0.52,0.019230769230769162,0.0384,2576
FDIGX,406,203,0.5,0.06000000000000005,60,29,0.48,0.019230769230769162,0.0384,2576
FDFAX,406,203,0.5,0.06000000000000005,60,29,0.48,0.019230769230769162,0.0384,2576
FIJCX,406,203,0.5,0.06000000000000005,60,29,0.48,0.019230769230769162,0.0384,2576
FRESX,406,217,0.53,0.07000000000000006,60,33,0.55,0.01904761904761898,0.0381,2581
STM,406,188,0.46,-0.45999999999999996,60,29,0.48,0.018867924528301883,0.0377,2582
WIGRX,406,209,0.51,0.08000000000000007,60,30,0.5,0.018867924528301883,0.0377,2582
CGBD,406,220,0.54,0.08000000000000007,60,26,0.43,0.018867924528301883,0.0377,2582
GILFX,406,179,0.44,0.08000000000000007,60,25,0.42,0.018867924528301883,0.0377,2582
TSN,406,204,0.5,0.08000000000000007,60,29,0.48,0.018867924528301883,0.0377,2582
CLSCX,406,203,0.5,0.08000000000000007,60,29,0.48,0.018867924528301883,0.0377,2582
VMCCX,406,210,0.52,0.08000000000000007,60,29,0.48,0.018867924528301883,0.0377,2582
CDICX,406,168,0.41,0.08000000000000007,60,24,0.4,0.018867924528301883,0.0377,2582
ARINX,406,188,0.46,0.08000000000000007,60,28,0.47,0.018867924528301883,0.0377,2582
NREF,406,211,0.52,0.08000000000000007,60,32,0.53,0.018867924528301883,0.0377,2582
CSJIX,406,216,0.53,0.09000000000000008,60,32,0.53,0.01869158878504673,0.0374,2592
CSRIX,406,215,0.53,0.09000000000000008,60,32,0.53,0.01869158878504673,0.0374,2592
CSNRX,406,203,0.5,0.09000000000000008,60,29,0.48,0.01869158878504673,0.0374,2592
CSJZX,406,215,0.53,0.09000000000000008,60,32,0.53,0.01869158878504673,0.0374,2592
WBALX,406,198,0.49,0.09000000000000008,60,31,0.52,0.01869158878504673,0.0374,2592
GAM-PB,404,201,0.5,0.09000000000000008,60,28,0.47,0.01869158878504673,0.0374,2592
CSRSX,406,216,0.53,0.09000000000000008,60,32,0.53,0.01869158878504673,0.0374,2592
CSCCX,406,198,0.49,0.09000000000000008,60,29,0.48,0.01869158878504673,0.0374,2592
VIMCX,406,212,0.52,0.09000000000000008,60,29,0.48,0.01869158878504673,0.0374,2592
VRMCX,406,213,0.52,0.09000000000000008,60,29,0.48,0.01869158878504673,0.0374,2592
EFT,406,205,0.5,0.09000000000000008,60,31,0.52,0.01869158878504673,0.0374,2592
GILPX,406,179,0.44,0.09000000000000008,60,26,0.43,0.01869158878504673,0.0374,2592
FSMEX,406,211,0.52,0.09000000000000008,60,33,0.55,0.01869158878504673,0.0374,2592
CSDAX,406,168,0.41,0.09000000000000008,60,24,0.4,0.01869158878504673,0.0374,2592
VMACX,406,212,0.52,0.09000000000000008,60,29,0.48,0.01869158878504673,0.0374,2592
MYHCX,406,125,0.31,0.09000000000000008,60,17,0.28,0.01869158878504673,0.0373,2607
GIOCX,406,191,0.47,0.10000000000000009,60,25,0.42,0.0185185185185186,0.037,2608
ES,406,214,0.53,0.10000000000000009,60,37,0.62,0.0185185185185186,0.037,2608
RFRCX,406,140,0.34,0.10000000000000009,60,20,0.33,0.0185185185185186,0.037,2608
SEIRX,406,210,0.52,0.10000000000000009,60,31,0.52,0.0185185185185186,0.037,2608
HMEZX,406,189,0.47,0.10000000000000009,60,28,0.47,0.0185185185185186,0.037,2608
GAAAX,406,202,0.5,0.10000000000000009,60,32,0.53,0.0185185185185186,0.037,2608
CCHIX,406,148,0.36,0.10000000000000009,60,19,0.32,0.0185185185185186,0.037,2608
MHYTX,406,140,0.34,0.10000000000000009,60,20,0.33,0.0185185185185186,0.037,2608
CPHUX,406,203,0.5,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
CTIVX,406,202,0.5,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
CSVIX,406,200,0.49,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
LSIZX,406,204,0.5,0.10000000000000009,60,31,0.52,0.0185185185185186,0.037,2608
GMOLX,406,198,0.49,0.10000000000000009,60,32,0.53,0.0185185185185186,0.037,2608
SETAX,406,210,0.52,0.10000000000000009,60,30,0.5,0.0185185185185186,0.037,2608
MNST,406,212,0.52,0.10000000000000009,60,31,0.52,0.0185185185185186,0.037,2608
CALRX,406,202,0.5,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
CDSIX,406,169,0.42,0.10000000000000009,60,24,0.4,0.0185185185185186,0.037,2608
CDSRX,406,169,0.42,0.10000000000000009,60,24,0.4,0.0185185185185186,0.037,2608
VKSCX,406,205,0.5,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
VTAPX,406,212,0.52,0.10000000000000009,60,33,0.55,0.0185185185185186,0.037,2608
VTIPX,406,208,0.51,0.10000000000000009,60,30,0.5,0.0185185185185186,0.037,2608
CCVAX,406,199,0.49,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
VTSPX,406,215,0.53,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2608
WBAIX,406,201,0.5,0.10000000000000009,60,32,0.53,0.0185185185185186,0.037,2608
AASCX,406,210,0.52,0.1100000000000001,60,33,0.55,0.01834862385321112,0.0367,2632
ASHCX,406,185,0.46,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2632
VKSAX,406,206,0.51,0.1100000000000001,60,29,0.48,0.01834862385321112,0.0367,2632
IHFCX,406,167,0.41,0.1100000000000001,60,22,0.37,0.01834862385321112,0.0367,2632
MHCAX,406,127,0.31,0.1100000000000001,60,15,0.25,0.01834862385321112,0.0367,2632
LSOFX,406,201,0.5,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2632
TMSIX,406,212,0.52,0.1100000000000001,60,33,0.55,0.01834862385321112,0.0367,2632
HCXY,406,150,0.37,0.1100000000000001,60,27,0.45,0.01834862385321112,0.0367,2632
GQGRX,406,219,0.54,0.1100000000000001,60,31,0.52,0.01834862385321112,0.0367,2632
GQGIX,406,220,0.54,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2632
GQGPX,406,221,0.54,0.1100000000000001,60,31,0.52,0.01834862385321112,0.0367,2632
SREYX,406,208,0.51,0.1100000000000001,60,29,0.48,0.01834862385321112,0.0367,2632
BCAAX,406,165,0.41,0.1200000000000001,60,22,0.37,0.0181818181818183,0.0363,2644
VLMIX,406,208,0.51,0.1200000000000001,60,27,0.45,0.0181818181818183,0.0363,2644
ASHIX,406,191,0.47,0.1200000000000001,60,30,0.5,0.0181818181818183,0.0363,2644
MIN,406,164,0.4,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2644
RSIVX,406,139,0.34,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2644
ELP,406,200,0.49,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2644
BCGIX,406,162,0.4,0.1200000000000001,60,22,0.37,0.0181818181818183,0.0363,2644
CFRYX,406,147,0.36,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2644
CFRZX,406,149,0.37,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2644
GIOSX,406,199,0.49,0.1200000000000001,60,28,0.47,0.0181818181818183,0.0363,2644
GIOIX,406,189,0.47,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2644
RFRFX,406,144,0.35,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2644
ASHSX,406,196,0.48,0.1200000000000001,60,28,0.47,0.0181818181818183,0.0363,2644
AME,406,213,0.52,0.1200000000000001,60,31,0.52,0.0181818181818183,0.0363,2644
OSTIX,406,164,0.4,0.1200000000000001,60,26,0.43,0.0181818181818183,0.0363,2644
NFRIX,406,121,0.3,0.1299999999999999,60,15,0.25,0.018018018018017834,0.036,2659
FMY,406,206,0.51,0.1299999999999999,60,36,0.6,0.018018018018017834,0.036,2659
NFRFX,406,116,0.29,0.1299999999999999,60,16,0.27,0.018018018018017834,0.036,2659
NFRAX,406,122,0.3,0.1299999999999999,60,14,0.23,0.018018018018017834,0.036,2659
LKBLX,406,210,0.52,0.1299999999999999,60,30,0.5,0.018018018018017834,0.036,2659
LOGOX,406,217,0.53,0.1399999999999999,60,30,0.5,0.01785714285714257,0.0357,2664
NMI,406,202,0.5,0.1399999999999999,60,26,0.43,0.01785714285714257,0.0357,2664
MEERX,406,203,0.5,0.1399999999999999,60,30,0.5,0.01785714285714257,0.0357,2664
MIZIX,406,206,0.51,0.1499999999999999,60,31,0.52,0.017699115044247815,0.0354,2667
CIESX,406,214,0.53,0.15999999999999992,60,33,0.55,0.01754385964912286,0.0351,2668
CWVIX,406,215,0.53,0.15999999999999992,60,32,0.53,0.01754385964912286,0.0351,2668
CWVGX,406,213,0.52,0.15999999999999992,60,32,0.53,0.01754385964912286,0.0351,2668
UNH,406,210,0.52,-0.42000000000000004,60,30,0.5,0.01754385964912286,0.0351,2668
CWS,406,211,0.52,0.16999999999999993,60,29,0.48,0.01739130434782621,0.0348,2672
LGO,406,167,0.41,-0.41000000000000003,60,22,0.37,0.01724137931034475,0.0345,2673
MNOSX,406,215,0.53,0.17999999999999994,60,30,0.5,0.01724137931034475,0.0345,2673
YUM,406,208,0.51,0.17999999999999994,60,32,0.53,0.01724137931034475,0.0345,2673
EXOSX,406,217,0.53,0.18999999999999995,60,31,0.52,0.017094017094017033,0.0342,2676
MNOZX,406,215,0.53,0.18999999999999995,60,30,0.5,0.017094017094017033,0.0342,2676
ICMPX,406,215,0.53,0.19999999999999996,60,32,0.53,0.016949152542372836,0.0339,2678
ZGFIX,406,221,0.54,0.20999999999999996,60,31,0.52,0.01680672268907557,0.0336,2679
MAR,406,216,0.53,0.20999999999999996,60,27,0.45,0.01680672268907557,0.0336,2679
ZGFAX,406,218,0.54,0.20999999999999996,60,31,0.52,0.01680672268907557,0.0336,2679
GAIN,406,199,0.49,0.20999999999999996,60,26,0.43,0.01680672268907557,0.0336,2679
LTC,406,228,0.56,0.21999999999999997,60,35,0.58,0.016666666666666607,0.0333,2683
PWJCX,406,213,0.52,0.22999999999999998,60,31,0.52,0.016528925619834656,0.033,2684
GQRPX,406,221,0.54,0.22999999999999998,60,33,0.55,0.016528925619834656,0.033,2684
NOV,406,190,0.47,-0.37,60,27,0.45,0.016129032258064502,0.0322,2686
GQERX,406,221,0.54,0.28,60,32,0.53,0.015873015873015817,0.0317,2687
GQEIX,406,222,0.55,0.28,60,33,0.55,0.015873015873015817,0.0317,2687
FCNCA,406,205,0.5,0.31000000000000005,60,29,0.48,0.015503875968992276,0.031,2689
NWL,406,181,0.45,-0.33999999999999997,60,27,0.45,0.01538461538461533,0.0308,2690
VIRT,406,225,0.55,1.1600000000000001,60,30,0.5,0.014084507042253724,0.0282,2691
TJX,406,217,0.53,0.44999999999999996,60,26,0.43,0.013986013986013957,0.028,2692
LQDT,406,214,0.53,0.48,60,31,0.52,0.013698630136986356,0.0274,2693
ALL,406,218,0.54,0.48,60,29,0.48,0.013698630136986356,0.0274,2693
AHT-PD,406,185,0.46,0.51,60,26,0.43,0.01342281879194629,0.0268,2695
KR,406,206,0.51,0.56,60,27,0.45,0.012987012987013102,0.026,2696
HIG,406,238,0.59,0.6499999999999999,60,30,0.5,0.012269938650306678,0.0245,2697
DFIN,406,216,0.53,-0.10999999999999999,60,37,0.62,0.011363636363636465,0.0227,2698
CNNE,406,202,0.5,-0.06999999999999995,60,34,0.57,0.010869565217391353,0.0217,2699
CCI,406,213,0.52,-0.050000000000000044,60,32,0.53,0.010638297872340496,0.0213,2700
FRT,406,207,0.51,-0.040000000000000036,60,27,0.45,0.010526315789473717,0.021,2701
SODI,406,123,0.3,-0.040000000000000036,60,20,0.33,0.010526315789473717,0.021,2701
PMT,406,213,0.52,-0.030000000000000027,60,31,0.52,0.01041666666666674,0.0208,2703
RMTCX,406,192,0.47,0.0,60,26,0.43,0.010101010101010166,0.0202,2704
CADOX,406,196,0.48,0.010000000000000009,60,27,0.45,0.010000000000000009,0.02,2705
IMNTX,406,194,0.48,0.010000000000000009,60,25,0.42,0.010000000000000009,0.02,2705
CMNZX,406,197,0.49,0.010000000000000009,60,28,0.47,0.010000000000000009,0.02,2705
