Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
VKSCX,406,205,0.5,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2607
VTIPX,406,208,0.51,0.10000000000000009,60,30,0.5,0.0185185185185186,0.037,2607
VTAPX,406,212,0.52,0.10000000000000009,60,33,0.55,0.0185185185185186,0.037,2607
WBAIX,406,201,0.5,0.10000000000000009,60,32,0.53,0.0185185185185186,0.037,2607
VTSPX,406,215,0.53,0.10000000000000009,60,29,0.48,0.0185185185185186,0.037,2607
SREYX,406,208,0.51,0.1100000000000001,60,29,0.48,0.01834862385321112,0.0367,2631
HCXY,406,150,0.37,0.1100000000000001,60,27,0.45,0.01834862385321112,0.0367,2631
VKSAX,406,206,0.51,0.1100000000000001,60,29,0.48,0.01834862385321112,0.0367,2631
IHFCX,406,167,0.41,0.1100000000000001,60,22,0.37,0.01834862385321112,0.0367,2631
MHCAX,406,127,0.31,0.1100000000000001,60,15,0.25,0.01834862385321112,0.0367,2631
GQGRX,406,219,0.54,0.1100000000000001,60,31,0.52,0.01834862385321112,0.0367,2631
TMSIX,406,212,0.52,0.1100000000000001,60,33,0.55,0.01834862385321112,0.0367,2631
LSOFX,406,201,0.5,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2631
AASCX,406,210,0.52,0.1100000000000001,60,33,0.55,0.01834862385321112,0.0367,2631
ASHCX,406,185,0.46,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2631
GQGIX,406,220,0.54,0.1100000000000001,60,30,0.5,0.01834862385321112,0.0367,2631
GQGPX,406,221,0.54,0.1100000000000001,60,31,0.52,0.01834862385321112,0.0367,2631
ASHSX,406,196,0.48,0.1200000000000001,60,28,0.47,0.0181818181818183,0.0363,2643
BCAAX,406,165,0.41,0.1200000000000001,60,22,0.37,0.0181818181818183,0.0363,2643
VLMIX,406,208,0.51,0.1200000000000001,60,27,0.45,0.0181818181818183,0.0363,2643
GIOIX,406,189,0.47,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2643
CFRZX,406,149,0.37,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2643
ELP,406,200,0.49,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2643
CFRYX,406,147,0.36,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2643
RFRFX,406,144,0.35,0.1200000000000001,60,23,0.38,0.0181818181818183,0.0363,2643
GIOSX,406,199,0.49,0.1200000000000001,60,28,0.47,0.0181818181818183,0.0363,2643
ASHIX,406,191,0.47,0.1200000000000001,60,30,0.5,0.0181818181818183,0.0363,2643
OSTIX,406,164,0.4,0.1200000000000001,60,26,0.43,0.0181818181818183,0.0363,2643
AME,406,213,0.52,0.1200000000000001,60,31,0.52,0.0181818181818183,0.0363,2643
RSIVX,406,139,0.34,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2643
MIN,406,164,0.4,0.1200000000000001,60,25,0.42,0.0181818181818183,0.0363,2643
BCGIX,406,162,0.4,0.1200000000000001,60,22,0.37,0.0181818181818183,0.0363,2643
FMY,406,206,0.51,0.1299999999999999,60,36,0.6,0.018018018018017834,0.036,2658
LKBLX,406,210,0.52,0.1299999999999999,60,30,0.5,0.018018018018017834,0.036,2658
NFRAX,406,122,0.3,0.1299999999999999,60,14,0.23,0.018018018018017834,0.036,2658
NFRFX,406,116,0.29,0.1299999999999999,60,16,0.27,0.018018018018017834,0.036,2658
NFRIX,406,121,0.3,0.1299999999999999,60,15,0.25,0.018018018018017834,0.036,2658
MEERX,406,203,0.5,0.1399999999999999,60,30,0.5,0.01785714285714257,0.0357,2663
NMI,406,202,0.5,0.1399999999999999,60,26,0.43,0.01785714285714257,0.0357,2663
LOGOX,406,217,0.53,0.1399999999999999,60,30,0.5,0.01785714285714257,0.0357,2663
MIZIX,406,206,0.51,0.1499999999999999,60,31,0.52,0.017699115044247815,0.0354,2666
UNH,406,210,0.52,-0.42000000000000004,60,30,0.5,0.01754385964912286,0.0351,2667
CIESX,406,214,0.53,0.15999999999999992,60,33,0.55,0.01754385964912286,0.0351,2667
CWVIX,406,215,0.53,0.15999999999999992,60,32,0.53,0.01754385964912286,0.0351,2667
CWVGX,406,213,0.52,0.15999999999999992,60,32,0.53,0.01754385964912286,0.0351,2667
CWS,406,211,0.52,0.16999999999999993,60,29,0.48,0.01739130434782621,0.0348,2671
YUM,406,208,0.51,0.17999999999999994,60,32,0.53,0.01724137931034475,0.0345,2672
MNOSX,406,215,0.53,0.17999999999999994,60,30,0.5,0.01724137931034475,0.0345,2672
LGO,406,167,0.41,-0.41000000000000003,60,22,0.37,0.01724137931034475,0.0345,2672
EXOSX,406,217,0.53,0.18999999999999995,60,31,0.52,0.017094017094017033,0.0342,2675
MNOZX,406,215,0.53,0.18999999999999995,60,30,0.5,0.017094017094017033,0.0342,2675
ICMPX,406,215,0.53,0.19999999999999996,60,32,0.53,0.016949152542372836,0.0339,2677
GAIN,406,199,0.49,0.20999999999999996,60,26,0.43,0.01680672268907557,0.0336,2678
MAR,406,216,0.53,0.20999999999999996,60,27,0.45,0.01680672268907557,0.0336,2678
ZGFAX,406,218,0.54,0.20999999999999996,60,31,0.52,0.01680672268907557,0.0336,2678
ZGFIX,406,221,0.54,0.20999999999999996,60,31,0.52,0.01680672268907557,0.0336,2678
LTC,406,228,0.56,0.21999999999999997,60,35,0.58,0.016666666666666607,0.0333,2682
GQRPX,406,221,0.54,0.22999999999999998,60,33,0.55,0.016528925619834656,0.033,2683
PWJCX,406,213,0.52,0.22999999999999998,60,31,0.52,0.016528925619834656,0.033,2683
NOV,406,190,0.47,-0.37,60,27,0.45,0.016129032258064502,0.0322,2685
GQEIX,406,222,0.55,0.28,60,33,0.55,0.015873015873015817,0.0317,2686
GQERX,406,221,0.54,0.28,60,32,0.53,0.015873015873015817,0.0317,2686
FCNCA,406,205,0.5,0.31000000000000005,60,29,0.48,0.015503875968992276,0.031,2688
NWL,406,181,0.45,-0.33999999999999997,60,27,0.45,0.01538461538461533,0.0308,2689
VIRT,406,225,0.55,1.1600000000000001,60,30,0.5,0.014084507042253724,0.0282,2690
TJX,406,217,0.53,0.44999999999999996,60,26,0.43,0.013986013986013957,0.028,2691
LQDT,406,214,0.53,0.48,60,31,0.52,0.013698630136986356,0.0274,2692
ALL,406,218,0.54,0.48,60,29,0.48,0.013698630136986356,0.0274,2692
AHT-PD,406,185,0.46,0.51,60,26,0.43,0.01342281879194629,0.0268,2694
KR,406,206,0.51,0.56,60,27,0.45,0.012987012987013102,0.026,2695
HIG,406,238,0.59,0.6499999999999999,60,30,0.5,0.012269938650306678,0.0245,2696
DFIN,406,216,0.53,-0.10999999999999999,60,37,0.62,0.011363636363636465,0.0227,2697
CNNE,406,202,0.5,-0.06999999999999995,60,34,0.57,0.010869565217391353,0.0217,2698
CCI,406,213,0.52,-0.050000000000000044,60,32,0.53,0.010638297872340496,0.0213,2699
SODI,406,123,0.3,-0.040000000000000036,60,20,0.33,0.010526315789473717,0.021,2700
FRT,406,207,0.51,-0.040000000000000036,60,27,0.45,0.010526315789473717,0.021,2700
PMT,406,213,0.52,-0.030000000000000027,60,31,0.52,0.01041666666666674,0.0208,2702
RMTCX,406,192,0.47,0.0,60,26,0.43,0.010101010101010166,0.0202,2703
IMNTX,406,194,0.48,0.010000000000000009,60,25,0.42,0.010000000000000009,0.02,2704
CMNZX,406,197,0.49,0.010000000000000009,60,28,0.47,0.010000000000000009,0.02,2704
CMNYX,406,195,0.48,0.010000000000000009,60,27,0.45,0.010000000000000009,0.02,2704
CADOX,406,196,0.48,0.010000000000000009,60,27,0.45,0.010000000000000009,0.02,2704
GURCX,406,209,0.51,0.020000000000000018,60,33,0.55,0.00990099009900991,0.0198,2708
FRRSX,406,204,0.5,0.030000000000000027,60,31,0.52,0.009803921568627416,0.0196,2709
GURAX,406,209,0.51,0.030000000000000027,60,32,0.53,0.009803921568627416,0.0196,2709
GURIX,406,210,0.52,0.040000000000000036,60,32,0.53,0.009708737864077666,0.0194,2711
FREEX,406,206,0.51,0.040000000000000036,60,32,0.53,0.009708737864077666,0.0194,2711
FRLAX,406,205,0.5,0.050000000000000044,60,32,0.53,0.009615384615384581,0.0192,2713
FSERX,406,210,0.52,0.050000000000000044,60,33,0.55,0.009615384615384581,0.0192,2713
ASML,406,213,0.52,0.050000000000000044,60,32,0.53,0.009615384615384581,0.0192,2713
CSJCX,406,215,0.53,0.07000000000000006,60,32,0.53,0.009433962264151052,0.0189,2716
CIPMX,406,213,0.52,0.07000000000000006,60,32,0.53,0.009433962264151052,0.0189,2716
GIFCX,406,120,0.3,0.08000000000000007,60,16,0.27,0.009345794392523477,0.0187,2718
CSJAX,406,215,0.53,0.08000000000000007,60,32,0.53,0.009345794392523477,0.0187,2718
HMECX,406,171,0.42,0.08000000000000007,60,22,0.37,0.009345794392523477,0.0187,2718
CSJRX,406,215,0.53,0.08000000000000007,60,32,0.53,0.009345794392523477,0.0187,2718
CIPIX,406,213,0.52,0.08000000000000007,60,33,0.55,0.009345794392523477,0.0187,2718
AACT,406,151,0.37,0.09000000000000008,60,24,0.4,0.0092592592592593,0.0185,2723
VUSFX,406,190,0.47,0.09000000000000008,60,27,0.45,0.0092592592592593,0.0185,2723
BOSOX,406,194,0.48,0.09000000000000008,60,26,0.43,0.0092592592592593,0.0185,2723
JARSX,406,208,0.51,0.09000000000000008,60,32,0.53,0.0092592592592593,0.0185,2723
HMEAX,406,186,0.46,0.09000000000000008,60,29,0.48,0.0092592592592593,0.0185,2723
GIFAX,406,119,0.29,0.09000000000000008,60,15,0.25,0.0092592592592593,0.0185,2723
GILDX,406,185,0.46,0.09000000000000008,60,26,0.43,0.0092592592592593,0.0185,2723
GILHX,406,178,0.44,0.09000000000000008,60,25,0.42,0.0092592592592593,0.0185,2723
GIFPX,406,117,0.29,0.09000000000000008,60,16,0.27,0.0092592592592593,0.0185,2723
GIKRX,406,180,0.44,0.09000000000000008,60,26,0.43,0.0092592592592593,0.0185,2723
GMODX,406,198,0.49,0.10000000000000009,60,31,0.52,0.00917431192660545,0.0183,2733
RFRAX,406,145,0.36,0.1100000000000001,60,21,0.35,0.009090909090909038,0.0182,2734
VLIFX,406,207,0.51,0.1100000000000001,60,27,0.45,0.009090909090909038,0.0182,2734
PJEQX,406,210,0.52,0.1100000000000001,60,32,0.53,0.009090909090909038,0.0182,2734
NFFCX,406,113,0.28,0.1100000000000001,60,15,0.25,0.009090909090909038,0.0182,2734
PJEZX,406,209,0.51,0.1100000000000001,60,31,0.52,0.009090909090909038,0.0182,2734
ECASX,406,200,0.49,0.1100000000000001,60,30,0.5,0.009090909090909038,0.0182,2734
ERSMX,406,201,0.5,0.1100000000000001,60,30,0.5,0.009090909090909038,0.0182,2734
BTTRX,406,259,0.64,0.1200000000000001,60,49,0.82,0.009009009009008917,0.018,2741
AWK,406,211,0.52,0.1200000000000001,60,32,0.53,0.009009009009008917,0.018,2741
EAASX,406,201,0.5,0.1200000000000001,60,30,0.5,0.009009009009008917,0.018,2741
ERASX,406,202,0.5,0.1200000000000001,60,30,0.5,0.009009009009008917,0.018,2741
ACTVX,406,250,0.62,0.1200000000000001,60,46,0.77,0.009009009009008917,0.018,2741
EISMX,406,202,0.5,0.1200000000000001,60,30,0.5,0.009009009009008917,0.018,2741
BLUEX,406,213,0.52,0.1299999999999999,60,28,0.47,0.008928571428571175,0.0179,2747
MEIRX,406,207,0.51,0.1399999999999999,60,30,0.5,0.008849557522123908,0.0177,2748
MIELX,406,204,0.5,0.1399999999999999,60,31,0.52,0.008849557522123908,0.0177,2748
MIEDX,406,209,0.51,0.1399999999999999,60,30,0.5,0.008849557522123908,0.0177,2748
INDIX,406,214,0.53,0.1399999999999999,60,31,0.52,0.008849557522123908,0.0177,2748
CWVCX,406,214,0.53,0.1399999999999999,60,32,0.53,0.008849557522123908,0.0177,2748
MYIEX,406,207,0.51,0.1399999999999999,60,31,0.52,0.008849557522123908,0.0177,2748
MMIAX,406,206,0.51,0.1399999999999999,60,30,0.5,0.008849557522123908,0.0177,2748
PMT-PA,406,193,0.48,0.1499999999999999,60,33,0.55,0.00877192982456143,0.0175,2755
GBDC,406,207,0.51,0.15999999999999992,60,29,0.48,0.008695652173912993,0.0174,2756
CNPIX,406,198,0.49,0.15999999999999992,60,28,0.47,0.008695652173912993,0.0174,2756
SNA,406,207,0.51,0.16999999999999993,60,27,0.45,0.008620689655172376,0.0172,2758
MSGE,406,217,0.53,0.18999999999999995,60,32,0.53,0.008474576271186418,0.0169,2759
OCMPX,406,215,0.53,0.18999999999999995,60,32,0.53,0.008474576271186418,0.0169,2759
GLIFX,406,211,0.52,0.21999999999999997,60,33,0.55,0.008264462809917328,0.0165,2761
GQEPX,406,221,0.54,0.27,60,33,0.55,0.007936507936507908,0.0159,2762
EXC,406,213,0.52,0.30000000000000004,60,28,0.47,0.007751937984496138,0.0155,2763
SYK,406,208,0.51,0.31000000000000005,60,29,0.48,0.007692307692307665,0.0154,2764
WEC,406,211,0.52,0.32000000000000006,60,29,0.48,0.007633587786259444,0.0153,2765
LNG,406,215,0.53,0.3799999999999999,60,29,0.48,0.007299270072992581,0.0146,2766
TORCX,406,229,0.56,0.42999999999999994,60,30,0.5,0.007042253521126751,0.0141,2767
TORTX,406,226,0.56,0.44999999999999996,60,29,0.48,0.00694444444444442,0.0139,2768
TORIX,406,229,0.56,0.44999999999999996,60,30,0.5,0.00694444444444442,0.0139,2768
KC,406,184,0.45,2.79,60,24,0.4,0.0053050397877985045,0.0106,2770
OKE,406,229,0.56,0.1200000000000001,60,28,0.47,-0.09677419354838701,0.0,2771
AGRO,406,206,0.51,-0.14,60,25,0.42,-0.03370786516853941,0.0,2771
AGL,406,185,0.46,-0.91,60,29,0.48,-0.5,0.0,2771
AFYA,406,193,0.48,-0.28,60,25,0.42,-0.1910112359550562,0.0,2771
AEMFF,327,2,0.01,,60,1,0.02,0.0,0.0,2771
WOLF,406,178,0.44,-0.97,60,22,0.37,0.0,0.0,2771
WMB,406,224,0.55,0.72,60,29,0.48,0.0,0.0,2771
XYF,406,201,0.5,2.87,60,27,0.45,-0.22599999999999998,0.0,2771
XRX,406,178,0.44,-0.75,60,27,0.45,-0.19354838709677413,0.0,2771
XRAY,406,193,0.48,-0.5900000000000001,60,28,0.47,-0.10869565217391308,0.0,2771
XPEV,406,199,0.49,0.3999999999999999,60,30,0.5,-0.11392405063291144,0.0,2771
AKO-A,406,179,0.44,0.8300000000000001,60,24,0.4,-0.08499999999999996,0.0,2771
WM,406,224,0.55,0.29000000000000004,60,27,0.45,-0.03007518796992481,0.0,2771
WIESX,406,206,0.51,0.08000000000000007,60,27,0.45,-0.00917431192660556,0.0,2771
WGMCX,406,204,0.5,-0.040000000000000036,60,27,0.45,0.0,0.0,2771
AKAM,406,207,0.51,-0.36,60,32,0.53,-0.015384615384615441,0.0,2771
PAYX,406,218,0.54,0.22999999999999998,60,30,0.5,-0.10869565217391297,0.0,2771
PAY,406,193,0.48,1.1400000000000001,60,24,0.4,-0.03167420814479627,0.0,2771
PATH,406,196,0.48,-0.54,60,27,0.45,-0.0980392156862745,0.0,2771
XP,406,204,0.5,-0.28,60,29,0.48,-0.06493506493506496,0.0,2771
XFLT,406,186,0.46,-0.040000000000000036,60,24,0.4,0.0,0.0,2771
WWWFX,406,205,0.5,0.8600000000000001,60,27,0.45,-0.04123711340206182,0.0,2771
WWNPX,406,229,0.56,0.6799999999999999,60,25,0.42,-0.23636363636363644,0.0,2771
WU,406,193,0.48,-0.21999999999999997,60,22,0.37,-0.11363636363636365,0.0,2771
ADSK,406,216,0.53,0.21999999999999997,60,30,0.5,-0.02400000000000002,0.0,2771
ADP,406,224,0.55,0.33000000000000007,60,30,0.5,-0.06338028169014076,0.0,2771
ADMA,406,215,0.53,2.73,60,30,0.5,-0.15610859728506787,0.0,2771
ADC,406,210,0.52,0.21999999999999997,60,22,0.37,-0.02400000000000002,0.0,2771
ADBE,406,199,0.49,-0.39,60,28,0.47,-0.14084507042253513,0.0,2771
ACRE,406,197,0.49,-0.45999999999999996,60,27,0.45,0.0,0.0,2771
ONON,406,196,0.48,0.69,60,26,0.43,-0.23529411764705888,0.0,2771
SCIA,406,147,0.36,-0.24,60,19,0.32,-0.09523809523809523,0.0,2771
HLIT,406,201,0.5,-0.31999999999999995,60,32,0.53,-0.02857142857142847,0.0,2771
SQNS,406,169,0.42,-0.83,60,20,0.33,-0.34615384615384615,0.0,2771
SPNT,406,213,0.52,0.5900000000000001,60,27,0.45,-0.05357142857142849,0.0,2771
GIFSX,406,116,0.29,0.09000000000000008,60,15,0.25,0.0,0.0,2771
GIFIX,406,116,0.29,0.09000000000000008,60,15,0.25,0.0,0.0,2771
GLFOX,406,206,0.51,0.20999999999999996,60,32,0.53,0.0,0.0,2771
GLBE,406,208,0.51,-0.19999999999999996,60,29,0.48,-0.012345679012345734,0.0,2771
SOLV,348,167,0.48,,60,29,0.48,0.0,0.0,2771
SOC,406,205,0.5,1.33,60,27,0.45,-0.14652014652014644,0.0,2771
GIS,406,205,0.5,-0.19999999999999996,60,28,0.47,-0.05882352941176461,0.0,2771
GDDY,406,229,0.56,0.41999999999999993,60,25,0.42,-0.202247191011236,0.0,2771
STLD,406,198,0.49,0.09000000000000008,60,28,0.47,-0.03539823008849541,0.0,2771
STLA,406,209,0.51,-0.51,60,28,0.47,-0.07547169811320764,0.0,2771
STITX,406,190,0.47,0.010000000000000009,60,29,0.48,-0.009803921568627416,0.0,2771
SSYS,406,179,0.44,-0.32999999999999996,60,26,0.43,-0.10666666666666658,0.0,2771
GAP,406,181,0.45,0.030000000000000027,60,26,0.43,-0.24264705882352944,0.0,2771
HSIC,406,193,0.48,-0.09999999999999998,60,28,0.47,-0.05263157894736836,0.0,2771
HRTG,406,212,0.52,2.33,60,31,0.52,-0.0826446280991735,0.0,2771
HRL,406,205,0.5,-0.06999999999999995,60,31,0.52,-0.021052631578947323,0.0,2771
HRB,406,203,0.5,0.06000000000000005,60,29,0.48,-0.1382113821138211,0.0,2771
HPQ,406,212,0.52,-0.050000000000000044,60,26,0.43,-0.050000000000000044,0.0,2771
HON,406,208,0.51,0.07000000000000006,60,30,0.5,-0.027272727272727337,0.0,2771
HNST,406,181,0.45,0.19999999999999996,60,23,0.38,-0.22580645161290325,0.0,2771
SCIZX,406,197,0.49,0.010000000000000009,60,30,0.5,-0.009803921568627416,0.0,2771
SCIIX,406,192,0.47,0.010000000000000009,60,30,0.5,-0.009803921568627416,0.0,2771
SUPV,406,201,0.5,1.52,60,21,0.35,-0.38235294117647056,0.0,2771
SUP,406,172,0.42,-0.97,60,26,0.43,-0.8125,0.0,2771
SUN,406,208,0.51,0.010000000000000009,60,28,0.47,-0.05607476635514019,0.0,2771
STZ,406,202,0.5,-0.29000000000000004,60,27,0.45,-0.08974358974358987,0.0,2771
STT,359,200,0.56,0.5,60,16,0.27,0.0,0.0,2771
STMYX,406,177,0.44,-0.030000000000000027,60,21,0.35,0.0,0.0,2771
STMNX,406,177,0.44,-0.040000000000000036,60,25,0.42,-0.010309278350515427,0.0,2771
STMKX,406,176,0.43,-0.040000000000000036,60,25,0.42,-0.010309278350515427,0.0,2771
STMHX,406,172,0.42,-0.050000000000000044,60,23,0.38,-0.01041666666666663,0.0,2771
STMEX,406,183,0.45,-0.030000000000000027,60,27,0.45,0.0,0.0,2771
FTV,406,201,0.5,-0.10999999999999999,60,26,0.43,-0.09183673469387754,0.0,2771
FTNT,406,223,0.55,0.3700000000000001,60,31,0.52,-0.2303370786516853,0.0,2771
GGOUX,359,178,0.5,0.33000000000000007,60,12,0.2,0.0,0.0,2771
GGOTX,359,176,0.49,0.33000000000000007,60,12,0.2,0.0,0.0,2771
GGORX,359,177,0.49,0.31000000000000005,60,11,0.18,0.0,0.0,2771
GGOAX,359,173,0.48,0.32000000000000006,60,12,0.2,0.0,0.0,2771
SW,406,162,0.4,0.1399999999999999,60,29,0.48,-0.04201680672268915,0.0,2771
FRPH,406,200,0.49,-0.18999999999999995,60,25,0.42,-0.03571428571428559,0.0,2771
S,406,203,0.5,-0.35,60,29,0.48,-0.1333333333333333,0.0,2771
IBSAX,406,206,0.51,-0.26,60,27,0.45,-0.2525252525252525,0.0,2771
IBN,406,197,0.49,0.4099999999999999,60,22,0.37,-0.02758620689655178,0.0,2771
IBM,406,226,0.56,0.56,60,29,0.48,-0.08235294117647052,0.0,2771
IBIT,399,199,0.5,,60,27,0.45,0.0,0.0,2771
IBGIX,406,209,0.51,-0.19999999999999996,60,27,0.45,-0.19999999999999996,0.0,2771
IBCGX,406,206,0.51,-0.26,60,27,0.45,-0.2525252525252525,0.0,2771
IAXTX,406,211,0.52,0.15999999999999992,60,27,0.45,-0.10077519379844968,0.0,2771
IAXSX,359,190,0.53,0.19999999999999996,60,10,0.17,0.0,0.0,2771
IAXIX,406,212,0.52,0.21999999999999997,60,27,0.45,-0.06153846153846154,0.0,2771
IAXAX,406,210,0.52,0.1499999999999999,60,27,0.45,-0.10852713178294582,0.0,2771
HY,406,202,0.5,-0.4,60,28,0.47,-0.09090909090909094,0.0,2771
HUMA,406,181,0.45,-0.35,60,23,0.38,-0.19753086419753085,0.0,2771
HSTM,406,208,0.51,0.0,60,26,0.43,-0.05660377358490576,0.0,2771
FPH,406,181,0.45,0.73,60,26,0.43,0.0,0.0,2771
FORM,406,198,0.49,-0.29000000000000004,60,25,0.42,-0.08974358974358987,0.0,2771
FNORX,406,218,0.54,0.1200000000000001,60,36,0.6,-0.01754385964912264,0.0,2771
FNKO,406,203,0.5,-0.63,60,27,0.45,-0.27450980392156865,0.0,2771
FMC,406,192,0.47,-0.38,60,23,0.38,-0.03125,0.0,2771
TBIO,406,140,0.34,-1.0,60,4,0.07,0.0,0.0,2771
TAP,406,204,0.5,-0.13,60,27,0.45,-0.06451612903225812,0.0,2771
FIVN,406,182,0.45,-0.6599999999999999,60,28,0.47,0.0,0.0,2771
FIVFX,406,221,0.54,0.18999999999999995,60,26,0.43,-0.040322580645161366,0.0,2771
FIS,406,210,0.52,0.19999999999999996,60,27,0.45,-0.09774436090225569,0.0,2771
FSTSX,359,191,0.53,0.3400000000000001,60,13,0.22,0.0,0.0,2771
FSPCX,406,216,0.53,0.30000000000000004,60,26,0.43,-0.03703703703703709,0.0,2771
FSK,406,223,0.55,0.07000000000000006,60,31,0.52,-0.13709677419354838,0.0,2771
FSHCX,406,209,0.51,-0.18999999999999995,60,29,0.48,-0.05813953488372081,0.0,2771
SWLGX,406,235,0.58,-0.81,60,36,0.6,-0.8571428571428572,0.0,2771
FGIZX,406,167,0.41,0.18999999999999995,60,0,0.0,0.0,0.0,2771
FGIUX,406,165,0.41,0.16999999999999993,60,0,0.0,0.0,0.0,2771
FGITX,406,166,0.41,0.17999999999999994,60,0,0.0,0.0,0.0,2771
FGIRX,406,167,0.41,0.17999999999999994,60,0,0.0,0.0,0.0,2771
FGIOX,406,165,0.41,0.18999999999999995,60,0,0.0,0.0,0.0,2771
TDG,406,230,0.57,0.48,60,34,0.57,-0.013333333333333308,0.0,2771
TBRG,406,220,0.54,0.78,60,31,0.52,-0.2017937219730942,0.0,2771
INAAX,406,210,0.52,0.1299999999999999,60,31,0.52,0.0,0.0,2771
IMMR,406,202,0.5,0.050000000000000044,60,29,0.48,-0.05405405405405406,0.0,2771
IMAX,406,222,0.55,0.69,60,30,0.5,-0.061111111111111116,0.0,2771
IGA,406,202,0.5,0.3500000000000001,60,26,0.43,0.0,0.0,2771
IFF,406,205,0.5,-0.17000000000000004,60,30,0.5,-0.14432989690721654,0.0,2771
IEGCX,359,190,0.53,0.20999999999999996,60,13,0.22,0.0,0.0,2771
IBSSX,406,205,0.5,-0.22999999999999998,60,27,0.45,-0.2222222222222222,0.0,2771
SBAC,406,205,0.5,-0.10999999999999999,60,28,0.47,-0.043010752688172116,0.0,2771
SAFT,406,209,0.51,0.020000000000000018,60,29,0.48,-0.09734513274336276,0.0,2771
TGHNX,406,81,0.2,0.06000000000000005,60,0,0.0,0.0,0.0,2771
TG,406,202,0.5,0.3400000000000001,60,30,0.5,-0.12418300653594772,0.0,2771
EXR,406,210,0.52,-0.10999999999999999,60,33,0.55,-0.043010752688172116,0.0,2771
EXFY,406,173,0.43,-0.27,60,25,0.42,-0.231578947368421,0.0,2771
IR,406,205,0.5,0.020000000000000018,60,28,0.47,-0.037735849056603765,0.0,2771
IP,406,220,0.54,0.3500000000000001,60,29,0.48,-0.03571428571428559,0.0,2771
INYDX,359,198,0.55,0.3799999999999999,60,16,0.27,0.0,0.0,2771
RWINX,406,167,0.41,-0.040000000000000036,60,0,0.0,0.0,0.0,2771
RSG,406,239,0.59,0.42999999999999994,60,30,0.5,-0.07741935483870976,0.0,2771
INGIX,406,226,0.56,0.24,60,34,0.57,-0.008000000000000007,0.0,2771
INFY,406,196,0.48,-0.050000000000000044,60,27,0.45,-0.08653846153846156,0.0,2771
INFCX,406,209,0.51,0.1200000000000001,60,30,0.5,0.0,0.0,2771
INDCX,359,192,0.53,0.3700000000000001,60,15,0.25,0.0,0.0,2771
INDAX,406,212,0.52,0.1299999999999999,60,31,0.52,0.0,0.0,2771
INBX,304,151,0.5,,60,35,0.58,0.0,0.0,2771
EWCZ,406,184,0.45,-0.65,60,26,0.43,-0.14634146341463417,0.0,2771
ET,406,216,0.53,0.3899999999999999,60,26,0.43,-0.03472222222222221,0.0,2771
ESTC,406,204,0.5,-0.27,60,32,0.53,-0.14117647058823535,0.0,2771
ESS,406,226,0.56,0.10000000000000009,60,32,0.53,-0.051724137931034364,0.0,2771
THR,406,203,0.5,-0.21999999999999997,60,31,0.52,-0.1333333333333333,0.0,2771
ERIC,406,211,0.52,0.32000000000000006,60,30,0.5,-0.1258278145695364,0.0,2771
EQT,406,211,0.52,0.3899999999999999,60,30,0.5,-0.054421768707483054,0.0,2771
EQR,406,215,0.53,0.09000000000000008,60,28,0.47,-0.06034482758620674,0.0,2771
EQIX,406,211,0.52,-0.010000000000000009,60,29,0.48,-0.09174311926605516,0.0,2771
EPD,406,225,0.55,0.31000000000000005,60,32,0.53,-0.015037593984962405,0.0,2771
FCIWX,406,208,0.51,0.1299999999999999,60,28,0.47,-0.00877192982456143,0.0,2771
FCIUX,406,208,0.51,0.1299999999999999,60,28,0.47,-0.00877192982456143,0.0,2771
FCIRX,406,208,0.51,0.1200000000000001,60,29,0.48,-0.01754385964912264,0.0,2771
TGUNX,406,37,0.09,0.06000000000000005,60,0,0.0,0.0,0.0,2771
HKD,406,172,0.42,-0.6,60,22,0.37,-0.18367346938775508,0.0,2771
HIMX,406,204,0.5,0.26,60,30,0.5,-0.06666666666666676,0.0,2771
HIMS,406,213,0.52,3.7699999999999996,60,30,0.5,-0.207641196013289,0.0,2771
SEVPX,406,161,0.4,0.010000000000000009,60,0,0.0,0.0,0.0,2771
SESMF,406,86,0.21,0.19999999999999996,60,5,0.08,-0.18918918918918926,0.0,2771
SEM,406,209,0.51,0.0,60,32,0.53,-0.13793103448275856,0.0,2771
SEE,406,197,0.49,-0.10999999999999999,60,26,0.43,0.0,0.0,2771
HBB,406,204,0.5,-0.22999999999999998,60,29,0.48,-0.2596153846153846,0.0,2771
SG,406,214,0.53,-0.17000000000000004,60,29,0.48,-0.2844827586206896,0.0,2771
SNAP,406,193,0.48,-0.56,60,27,0.45,-0.13725490196078427,0.0,2771
SMX,406,138,0.34,-1.0,60,18,0.3,0.0,0.0,2771
SMTK,302,111,0.37,,60,16,0.27,0.0,0.0,2771
SLOIF,406,29,0.07,-0.77,60,4,0.07,-0.14814814814814814,0.0,2771
